,Date,Country,City,Street,LATITUDE,LONGITUDE,Date_dt,Date_numeric
28077,10 sept 2024,MX,Morelia,Homero,19.702164,-101.149082,2024-09-10,1725926400.0
28078,10 sept 2024,MX,Morelia,Periférico Paseo de la República (Sector Revolución),19.697811,-101.151328,2024-09-10,1725926400.0
28079,10 sept 2024,MX,Morelia,Periférico Paseo de la República (Sector Nueva España),19.691418,-101.150212,2024-09-10,1725926400.0
28080,10 sept 2024,MX,Morelia,Periférico Paseo de la República (Sector Independencia),19.676809,-101.222643,2024-09-10,1725926400.0
28081,10 sept 2024,MX,Morelia,Av. Francisco I. Madero Poniente,19.702001,-101.211174,2024-09-10,1725926400.0
28082,10 sept 2024,MX,Morelia,Lomas de Anáhuac,19.71557,-101.175005,2024-09-10,1725926400.0
28083,10 sept 2024,MX,Morelia,Abedul,19.677004,-101.185028,2024-09-10,1725926400.0
28084,10 sept 2024,MX,Morelia,Periférico Paseo de la República (Sector Revolución),19.719913,-101.185362,2024-09-10,1725926400.0
28085,10 sept 2024,MX,Morelia,Azucena,19.712318,-101.200741,2024-09-10,1725926400.0
28086,10 sept 2024,MX,Morelia,,19.709151,-101.208711,2024-09-10,1725926400.0
28087,10 sept 2024,MX,Morelia,Periférico Paseo de la República (Sector Independencia),19.675811,-101.217647,2024-09-10,1725926400.0
28088,10 sept 2024,MX,Morelia,Dr. Salvador González Herrejón,19.696226,-101.180546,2024-09-10,1725926400.0
28089,10 sept 2024,MX,Morelia,Artilleros de 1847,19.692275,-101.174098,2024-09-10,1725926400.0
28090,10 sept 2024,MX,Morelia,Calz. la Huerta,19.681841,-101.216979,2024-09-10,1725926400.0
28091,10 sept 2024,MX,Morelia,Lateral Francisco I. Madero Ote.,19.709577,-101.167417,2024-09-10,1725926400.0
28092,10 sept 2024,MX,Morelia,Av. Héroes de Nocupétaro,19.70967,-101.190796,2024-09-10,1725926400.0
28093,10 sept 2024,MX,Morelia,Av. Francisco I. Madero Poniente,19.701072,-101.240529,2024-09-10,1725926400.0
28094,10 sept 2024,MX,Morelia,Oriente - Poniente,19.728917,-101.138171,2024-09-10,1725926400.0
28095,10 sept 2024,MX,Morelia,Presidente Adolfo López Mateos,19.693616,-101.22653,2024-09-10,1725926400.0
28096,10 sept 2024,MX,Morelia,Av. Alfredo Zalce,19.694987,-101.129221,2024-09-10,1725926400.0
28097,10 sept 2024,MX,Morelia,Remigio Yarza,19.689312,-101.225203,2024-09-10,1725926400.0
28098,10 sept 2024,MX,Morelia,Av. Pedregal,19.723391,-101.223542,2024-09-10,1725926400.0
28099,10 sept 2024,MX,Morelia,La Huerta,19.677873,-101.218724,2024-09-10,1725926400.0
28100,10 sept 2024,MX,Morelia,Vicente Guerrero,19.698941,-101.197835,2024-09-10,1725926400.0
28101,10 sept 2024,MX,Morelia,Isidro Huarte,19.692854,-101.183777,2024-09-10,1725926400.0
28102,10 sept 2024,MX,Morelia,Av. Guadalupe Victoria,19.715565,-101.197304,2024-09-10,1725926400.0
28103,10 sept 2024,MX,Morelia,Unión,19.700523,-101.207708,2024-09-10,1725926400.0
28104,10 sept 2024,MX,Morelia,Gaspar de Villadiego,19.696969,-101.216933,2024-09-10,1725926400.0
28105,10 sept 2024,MX,Morelia,Periférico Paseo de la República (Sector Independencia),19.675085,-101.203288,2024-09-10,1725926400.0
28106,10 sept 2024,MX,Morelia,Azucena,19.712789,-101.201125,2024-09-10,1725926400.0
28107,10 sept 2024,MX,Morelia,Músicos de Tiríndaro,19.702335,-101.170141,2024-09-10,1725926400.0
28108,10 sept 2024,MX,Morelia,Alberto Alvarado,19.687882,-101.199159,2024-09-10,1725926400.0
28109,10 sept 2024,MX,Morelia,Periférico Paseo de la República (Sector Revolución),19.720011,-101.185576,2024-09-10,1725926400.0
28110,10 sept 2024,MX,Morelia,Periférico Paseo de la República (Sector Revolución),19.721166,-101.188109,2024-09-10,1725926400.0
28111,10 sept 2024,MX,Morelia,Av. Francisco I. Madero Poniente,19.702273,-101.207475,2024-09-10,1725926400.0
28112,10 sept 2024,MX,Morelia,Loma Larga,19.686158,-101.232243,2024-09-10,1725926400.0
28113,10 sept 2024,MX,Morelia,Av. Francisco Medina García Sur,19.660118,-101.164235,2024-09-10,1725926400.0
28114,10 sept 2024,MX,Morelia,Periférico Paseo de la República (Sector Independencia),19.675612,-101.202745,2024-09-10,1725926400.0
28115,10 sept 2024,MX,Morelia,Periférico Paseo de la República (Sector Revolución),19.720313,-101.186238,2024-09-10,1725926400.0
28116,10 sept 2024,MX,Morelia,Paseo del Eucalipto,19.714807,-101.202963,2024-09-10,1725926400.0
28117,10 sept 2024,MX,Morelia,Jurista Republicano,19.726103,-101.223073,2024-09-10,1725926400.0
28118,10 sept 2024,MX,Morelia,Av. Morelos (N),19.730313,-101.183109,2024-09-10,1725926400.0
28119,10 sept 2024,MX,Morelia,Av. Río Grande de Morelia,19.686701,-101.238863,2024-09-10,1725926400.0
28120,10 sept 2024,MX,Morelia,Periférico Paseo de la República (Sector Revolución),19.712404,-101.168443,2024-09-10,1725926400.0
28121,10 sept 2024,MX,Morelia,Paseo de la República (Sector Revolución),19.720939,-101.186929,2024-09-10,1725926400.0
28122,10 sept 2024,MX,Morelia,Rafael Carrillo,19.696475,-101.180421,2024-09-10,1725926400.0
28123,10 sept 2024,MX,Morelia,Paseo de la República (Sector República),19.719604,-101.228229,2024-09-10,1725926400.0
28124,10 sept 2024,MX,Morelia,Av. Miguel Hidalgo,19.737043,-101.17873,2024-09-10,1725926400.0
28125,10 sept 2024,MX,Morelia,Loma del Rey,19.691945,-101.232841,2024-09-10,1725926400.0
28126,10 sept 2024,MX,Morelia,Peribán,19.700661,-101.157847,2024-09-10,1725926400.0
28127,10 sept 2024,MX,Morelia,Cromo,19.712246,-101.194246,2024-09-10,1725926400.0
28128,10 sept 2024,MX,Morelia,Periférico Paseo de la República (Sector Independencia),19.681861,-101.19419,2024-09-10,1725926400.0
28129,10 sept 2024,MX,Morelia,Av. Francisco I. Madero Oriente,19.714586,-101.1568,2024-09-10,1725926400.0
28130,10 sept 2024,MX,Morelia,Av. Francisco I. Madero Poniente,19.702432,-101.213321,2024-09-10,1725926400.0
28131,10 sept 2024,MX,Morelia,Paseo de los Eucaliptos,19.677136,-101.185714,2024-09-10,1725926400.0
28132,10 sept 2024,MX,Morelia,Calz. la Huerta,19.69291,-101.211723,2024-09-10,1725926400.0
28133,10 sept 2024,MX,Morelia,José del Río,19.717619,-101.225526,2024-09-10,1725926400.0
28134,10 sept 2024,MX,Morelia,Paseo de la República (Sector Revolución),19.720193,-101.18625,2024-09-10,1725926400.0
28135,10 sept 2024,MX,Morelia,Manuela Taboada,19.693235,-101.218712,2024-09-10,1725926400.0
28136,10 sept 2024,MX,Morelia,Paseo de la República (Sector Nueva España),19.691851,-101.14996,2024-09-10,1725926400.0
28137,10 sept 2024,MX,Morelia,Av. Francisco I. Madero Oriente,19.716661,-101.153968,2024-09-10,1725926400.0
28138,10 sept 2024,MX,Morelia,Av. Miguel Hidalgo,19.731618,-101.172578,2024-09-10,1725926400.0
28139,10 sept 2024,MX,Morelia,Liberales de México,19.686869,-101.232623,2024-09-10,1725926400.0
28140,10 sept 2024,MX,Morelia,Carriles Laterales,19.707829,-101.163591,2024-09-10,1725926400.0
28141,10 sept 2024,MX,Morelia,Av. Francisco I. Madero Oriente,19.728575,-101.13772,2024-09-10,1725926400.0
28142,10 sept 2024,MX,Morelia,Abedul,19.677018,-101.185023,2024-09-10,1725926400.0
28143,10 sept 2024,MX,Morelia,Gaspar de Villadiego,19.695534,-101.21549,2024-09-10,1725926400.0
28144,10 sept 2024,MX,Morelia,Oriente 6,19.730395,-101.157288,2024-09-10,1725926400.0
28145,10 sept 2024,MX,Morelia,Av. Egipto,19.668789,-101.196924,2024-09-10,1725926400.0
28146,10 sept 2024,MX,Morelia,Periférico Paseo de la República (Sector Revolución),19.718989,-101.182641,2024-09-10,1725926400.0
28147,10 sept 2024,MX,Morelia,Teniente Coronel Felipe Páramo,19.717459,-101.166301,2024-09-10,1725926400.0
28148,10 sept 2024,MX,Morelia,Oriente - Poniente,19.726924,-101.140681,2024-09-10,1725926400.0
28149,10 sept 2024,MX,Morelia,Guillermo Prieto,19.714723,-101.193721,2024-09-10,1725926400.0
28150,10 sept 2024,MX,Morelia,Av. San José del Cerrito,19.673058,-101.206402,2024-09-10,1725926400.0
28151,10 sept 2024,MX,Morelia,Periférico Paseo de la República (Sector Nueva España),19.681619,-101.178387,2024-09-10,1725926400.0
28152,10 sept 2024,MX,Morelia,Lago de Chapala,19.692943,-101.184626,2024-09-10,1725926400.0
28153,10 sept 2024,MX,Morelia,W. A. Mozart,19.679458,-101.184948,2024-09-10,1725926400.0
28154,10 sept 2024,MX,Morelia,Lateral Francisco I. Madero Ote.,19.709279,-101.168014,2024-09-10,1725926400.0
28155,10 sept 2024,MX,Morelia,Río Grande,19.710418,-101.211073,2024-09-10,1725926400.0
28156,10 sept 2024,MX,Morelia,Av. Morelos (N),19.735603,-101.182611,2024-09-10,1725926400.0
28157,10 sept 2024,MX,Morelia,Av. Francisco I. Madero Oriente,19.702859,-101.188376,2024-09-10,1725926400.0
28158,10 sept 2024,MX,Morelia,Manuela Taboada,19.695442,-101.216196,2024-09-10,1725926400.0
28159,10 sept 2024,MX,Morelia,Av. Francisco I. Madero Poniente,19.701389,-101.239191,2024-09-10,1725926400.0
28160,10 sept 2024,MX,Morelia,Francisco Márquez,19.695313,-101.176378,2024-09-10,1725926400.0
28161,10 sept 2024,MX,Morelia,Oriente - Poniente,19.726009,-101.141908,2024-09-10,1725926400.0
28162,10 sept 2024,MX,Morelia,Av. Morelos (N),19.724815,-101.184471,2024-09-10,1725926400.0
28163,10 sept 2024,MX,Morelia,Periférico Paseo de la República (Sector Independencia),19.681679,-101.195083,2024-09-10,1725926400.0
28164,10 sept 2024,MX,Morelia,Calz. la Huerta,19.690503,-101.212869,2024-09-10,1725926400.0
28165,10 sept 2024,MX,Morelia,Hacienda de Tahuejo,19.698434,-101.245211,2024-09-10,1725926400.0
28166,10 sept 2024,MX,Morelia,Periférico Paseo de la República (Sector Independencia),19.681964,-101.19354,2024-09-10,1725926400.0
28167,10 sept 2024,MX,Morelia,Av. Francisco I. Madero Oriente,19.726176,-101.14109,2024-09-10,1725926400.0
28168,10 sept 2024,MX,Morelia,Av. Francisco I. Madero Oriente,19.718085,-101.152222,2024-09-10,1725926400.0
28169,10 sept 2024,MX,Morelia,Av. Francisco I. Madero Poniente,19.702037,-101.235853,2024-09-10,1725926400.0
28170,10 sept 2024,MX,Morelia,Cda. Maestro Juan Delgado,19.712693,-101.192639,2024-09-10,1725926400.0
28171,10 sept 2024,MX,Morelia,Periférico Paseo de la República (Sector Nueva España),19.681492,-101.18046,2024-09-10,1725926400.0
28172,10 sept 2024,MX,Morelia,Tomás Rico Cano,19.718676,-101.183191,2024-09-10,1725926400.0
28173,10 sept 2024,MX,Morelia,Rey Tariácuri,19.677774,-101.201512,2024-09-10,1725926400.0
28174,10 sept 2024,MX,Morelia,Santiago Tapia,19.704823,-101.195837,2024-09-10,1725926400.0
28175,10 sept 2024,MX,Morelia,Av. Morelos (N),19.713224,-101.188494,2024-09-10,1725926400.0
28176,10 sept 2024,MX,Morelia,Periférico Paseo de la República (Sector Revolución),19.716365,-101.173978,2024-09-10,1725926400.0
28177,10 sept 2024,MX,Morelia,Periférico Paseo de la República (Sector Independencia),19.672555,-101.210627,2024-09-10,1725926400.0
28178,10 sept 2024,MX,Morelia,Av. Francisco I. Madero Oriente,19.714324,-101.157159,2024-09-10,1725926400.0
28179,10 sept 2024,MX,Morelia,Av. Francisco Medina García Sur,19.659392,-101.164207,2024-09-10,1725926400.0
28180,10 sept 2024,MX,Morelia,Acatita de Baján,19.696367,-101.15854,2024-09-10,1725926400.0
28181,10 sept 2024,MX,Morelia,Av. Miguel Hidalgo,19.733834,-101.174254,2024-09-10,1725926400.0
28182,10 sept 2024,MX,Morelia,Periférico Paseo de la República (Sector Revolución),19.718331,-101.17616,2024-09-10,1725926400.0
28183,10 sept 2024,MX,Morelia,Francisco Mateos Coronado,19.709803,-101.161256,2024-09-10,1725926400.0
28184,10 sept 2024,MX,Morelia,Guillermo Prieto,19.708575,-101.193951,2024-09-10,1725926400.0
28185,10 sept 2024,MX,Morelia,Periférico Paseo de la República (Sector Independencia),19.68767,-101.238069,2024-09-10,1725926400.0
28186,10 sept 2024,MX,Morelia,Av. Morelos (N),19.729193,-101.183205,2024-09-10,1725926400.0
28187,10 sept 2024,MX,Morelia,Pino,19.69094,-101.149848,2024-09-10,1725926400.0
28188,10 sept 2024,MX,Morelia,Guillermo Prieto,19.712946,-101.193802,2024-09-10,1725926400.0
28189,10 sept 2024,MX,Morelia,Av. Michoacán,19.707684,-101.204942,2024-09-10,1725926400.0
28190,10 sept 2024,MX,Morelia,Av. Universidad,19.686692,-101.207699,2024-09-10,1725926400.0
28191,10 sept 2024,MX,Morelia,Abasolo,19.702562,-101.194071,2024-09-10,1725926400.0
28192,10 sept 2024,MX,Morelia,Av. San José del Cerrito,19.669798,-101.210295,2024-09-10,1725926400.0
28193,10 sept 2024,MX,Morelia,Paseo de la República (Sector Independencia),19.699379,-101.243263,2024-09-10,1725926400.0
28194,10 sept 2024,MX,Morelia,Guillermo Prieto,19.70704,-101.194031,2024-09-10,1725926400.0
28195,10 sept 2024,MX,Morelia,Loma del Rey,19.691652,-101.232683,2024-09-10,1725926400.0
28196,10 sept 2024,MX,Morelia,Periférico Paseo de la República (Sector Revolución),19.719276,-101.183902,2024-09-10,1725926400.0
28197,10 sept 2024,MX,Morelia,Periférico Paseo de la República (Sector Independencia),19.679818,-101.234848,2024-09-10,1725926400.0
28198,10 sept 2024,MX,Morelia,Av. Francisco I. Madero Oriente,19.714038,-101.157737,2024-09-10,1725926400.0
28199,10 sept 2024,MX,Morelia,Periférico Paseo de la República (Sector Revolución),19.719355,-101.184087,2024-09-10,1725926400.0
28200,10 sept 2024,MX,Morelia,Av. Manuel Buendía,19.710838,-101.18797,2024-09-10,1725926400.0
28201,10 sept 2024,MX,Morelia,Periférico Paseo de la República (Sector Nueva España),19.687649,-101.156549,2024-09-10,1725926400.0
28202,10 sept 2024,MX,Morelia,Av. Morelos (N),19.714332,-101.18879,2024-09-10,1725926400.0
28203,10 sept 2024,MX,Morelia,Liberales Insurgentes,19.68532,-101.232242,2024-09-10,1725926400.0
28204,10 sept 2024,MX,Morelia,Virrey Antonio de Mendoza,19.682917,-101.191421,2024-09-10,1725926400.0
28205,10 sept 2024,MX,Morelia,Calz. la Huerta,19.682986,-101.216449,2024-09-10,1725926400.0
28206,10 sept 2024,MX,Morelia,Lateral Francisco I. Madero Ote.,19.709145,-101.168274,2024-09-10,1725926400.0
28207,10 sept 2024,MX,Morelia,Lisboa,19.68507,-101.204534,2024-09-10,1725926400.0
28208,10 sept 2024,MX,Morelia,Av. Héroes de Nocupétaro,19.710749,-101.188543,2024-09-10,1725926400.0
28209,10 sept 2024,MX,Morelia,Av. Francisco I. Madero Poniente,19.702411,-101.205191,2024-09-10,1725926400.0
28210,10 sept 2024,MX,Morelia,Periférico Paseo de la República (Sector Independencia),19.696716,-101.242069,2024-09-10,1725926400.0
28211,10 sept 2024,MX,Morelia,Francisco Márquez,19.696496,-101.17615,2024-09-10,1725926400.0
28212,10 sept 2024,MX,Morelia,Periférico Paseo de la República (Sector Independencia),19.672407,-101.208052,2024-09-10,1725926400.0
28213,10 sept 2024,MX,Morelia,Oriente - Poniente,19.728817,-101.138219,2024-09-10,1725926400.0
28214,10 sept 2024,MX,Morelia,Carpinteros de Paracho,19.702349,-101.175489,2024-09-10,1725926400.0
28215,10 sept 2024,MX,Morelia,Lic. Alberto Bremauntz Martín,19.717781,-101.183576,2024-09-10,1725926400.0
28216,10 sept 2024,MX,Morelia,Plan de Ayala,19.705575,-101.178518,2024-09-10,1725926400.0
28217,10 sept 2024,MX,Morelia,Ventura Puente,19.684145,-101.180917,2024-09-10,1725926400.0
28218,10 sept 2024,MX,Morelia,Rey Tariácuri,19.67762,-101.201649,2024-09-10,1725926400.0
28219,10 sept 2024,MX,Morelia,Periférico Paseo de la República (Sector Independencia),19.672059,-101.209236,2024-09-10,1725926400.0
28220,10 sept 2024,MX,Morelia,Lateral Francisco I. Madero Ote.,19.716666,-101.154288,2024-09-10,1725926400.0
28221,10 sept 2024,MX,Morelia,Calz. la Huerta,19.679529,-101.21804,2024-09-10,1725926400.0
28222,10 sept 2024,MX,Morelia,Av. Junta de Jaujilla,19.690391,-101.23399,2024-09-10,1725926400.0
28223,10 sept 2024,MX,Morelia,Av. Solidaridad,19.691693,-101.193129,2024-09-10,1725926400.0
28224,10 sept 2024,MX,Morelia,Av. Solidaridad,19.684387,-101.166999,2024-09-10,1725926400.0
28225,10 sept 2024,MX,Morelia,Paseo de la República (Sector República),19.71978,-101.228107,2024-09-10,1725926400.0
28226,10 sept 2024,MX,Morelia,Periférico Paseo de la República (Sector Independencia),19.674869,-101.203626,2024-09-10,1725926400.0
28227,10 sept 2024,MX,Morelia,Periférico Paseo de la República (Sector Independencia),19.67195,-101.208979,2024-09-10,1725926400.0
28228,10 sept 2024,MX,Morelia,Periférico Paseo de la República (Sector Nueva España),19.688011,-101.159183,2024-09-10,1725926400.0
28229,10 sept 2024,MX,Morelia,Av. Francisco I. Madero Poniente,19.705519,-101.220007,2024-09-10,1725926400.0
28230,10 sept 2024,MX,Morelia,Paseo de la República (Sector República),19.720875,-101.22748,2024-09-10,1725926400.0
28231,10 sept 2024,MX,Morelia,Av. Leandro Valle,19.717111,-101.234734,2024-09-10,1725926400.0
28232,10 sept 2024,MX,Morelia,Ramal Camelinas,19.668552,-101.155414,2024-09-10,1725926400.0
28233,10 sept 2024,MX,Morelia,Norte 4,19.732196,-101.136635,2024-09-10,1725926400.0
28234,10 sept 2024,MX,Morelia,Paseo de las Galeanas,19.714129,-101.199301,2024-09-10,1725926400.0
28235,10 sept 2024,MX,Morelia,Juan Escutia,19.69214,-101.174522,2024-09-10,1725926400.0
28236,10 sept 2024,MX,Morelia,Calz. la Huerta,19.679846,-101.217881,2024-09-10,1725926400.0
28237,10 sept 2024,MX,Morelia,Av. Manuel Buendía,19.710788,-101.188175,2024-09-10,1725926400.0
28238,10 sept 2024,MX,Morelia,Periférico Paseo de la República (Sector Nueva España),19.681916,-101.189048,2024-09-10,1725926400.0
28239,10 sept 2024,MX,Morelia,Av. Morelos (N),19.736672,-101.182043,2024-09-10,1725926400.0
28240,10 sept 2024,MX,Morelia,Periférico Paseo de la República (Sector República),19.721323,-101.188455,2024-09-10,1725926400.0
28241,10 sept 2024,MX,Morelia,Plan de Ayala,19.655064,-101.157611,2024-09-10,1725926400.0
28242,10 sept 2024,MX,Morelia,Av. Gertrudis Sánchez,19.739648,-101.200395,2024-09-10,1725926400.0
28243,10 sept 2024,MX,Morelia,Av. Morelos (N),19.73578,-101.182571,2024-09-10,1725926400.0
28244,10 sept 2024,MX,Morelia,Agricultura,19.663482,-101.231582,2024-09-10,1725926400.0
28245,10 sept 2024,MX,Morelia,Presidente Adolfo López Mateos,19.69392,-101.226892,2024-09-10,1725926400.0
28246,10 sept 2024,MX,Morelia,Av. San José del Cerrito,19.669517,-101.210573,2024-09-10,1725926400.0
28247,10 sept 2024,MX,Morelia,Gral. Martín Castrejón,19.691797,-101.197715,2024-09-10,1725926400.0
28248,10 sept 2024,MX,Morelia,Liberales de México,19.68898,-101.233744,2024-09-10,1725926400.0
28249,10 sept 2024,MX,Morelia,Periférico Paseo de la República (Sector Independencia),19.672984,-101.207084,2024-09-10,1725926400.0
28250,10 sept 2024,MX,Morelia,Periférico Paseo de la República (Sector Nueva España),19.687735,-101.157131,2024-09-10,1725926400.0
28251,10 sept 2024,MX,Morelia,Paseo del Eucalipto,19.71426,-101.200407,2024-09-10,1725926400.0
28252,10 sept 2024,MX,Morelia,Periférico Paseo de la República (Sector Nueva España),19.687665,-101.156653,2024-09-10,1725926400.0
28253,10 sept 2024,MX,Morelia,Río Grande,19.708162,-101.208803,2024-09-10,1725926400.0
28254,10 sept 2024,MX,Morelia,Oriente - Poniente,19.728335,-101.138786,2024-09-10,1725926400.0
28255,10 sept 2024,MX,Morelia,Av. Francisco I. Madero Poniente,19.704308,-101.21729,2024-09-10,1725926400.0
28256,10 sept 2024,MX,Morelia,Rio Yaqui,19.692434,-101.186442,2024-09-10,1725926400.0
28257,10 sept 2024,MX,Morelia,Periférico Paseo de la República (Sector Independencia),19.672901,-101.206964,2024-09-10,1725926400.0
28258,10 sept 2024,MX,Morelia,Paseo de la República (Sector Nueva España),19.682265,-101.19039,2024-09-10,1725926400.0
28259,10 sept 2024,MX,Morelia,Av. Acueducto,19.695754,-101.163157,2024-09-10,1725926400.0
28260,10 sept 2024,MX,Morelia,Periférico Paseo de la República (Sector Independencia),19.673085,-101.212021,2024-09-10,1725926400.0
28261,10 sept 2024,MX,Morelia,Av. Fuentes de Morelia,19.673858,-101.204948,2024-09-10,1725926400.0
28262,10 sept 2024,MX,Morelia,Av. Tata Vasco,19.700971,-101.177848,2024-09-10,1725926400.0
28263,10 sept 2024,MX,Morelia,Vicente Santa María,19.701838,-101.187847,2024-09-10,1725926400.0
28264,10 sept 2024,MX,Morelia,Periférico Paseo de la República (Sector Independencia),19.676589,-101.21922,2024-09-10,1725926400.0
28265,10 sept 2024,MX,Morelia,Lomas de la Mesa,19.714533,-101.175384,2024-09-10,1725926400.0
28266,10 sept 2024,MX,Morelia,Av. Constituyentes de 1857,19.715416,-101.220295,2024-09-10,1725926400.0
28267,10 sept 2024,MX,Morelia,Pátzcuaro,19.716199,-101.230488,2024-09-10,1725926400.0
28268,10 sept 2024,MX,Morelia,Av. Cerro del Quinceo,19.71536,-101.189313,2024-09-10,1725926400.0
28269,10 sept 2024,MX,Morelia,Periférico Paseo de la República (Sector República),19.722992,-101.192162,2024-09-10,1725926400.0
28270,10 sept 2024,MX,Morelia,Av. Francisco I. Madero Oriente,19.714585,-101.156801,2024-09-10,1725926400.0
28271,10 sept 2024,MX,Morelia,Cobalto,19.711272,-101.193853,2024-09-10,1725926400.0
28272,10 sept 2024,MX,Morelia,Salvador Escalante,19.711078,-101.187204,2024-09-10,1725926400.0
28273,10 sept 2024,MX,Morelia,Periférico Paseo de la República (Sector Revolución),19.719071,-101.182065,2024-09-10,1725926400.0
28274,10 sept 2024,MX,Morelia,Av. Pedregal,19.721287,-101.22096,2024-09-10,1725926400.0
28275,10 sept 2024,MX,Morelia,Ventura Puente,19.688569,-101.180113,2024-09-10,1725926400.0
28276,9 sept 2024,MX,Morelia,Av. Miguel Hidalgo,19.734575,-101.175027,2024-09-09,1725840000.0
28277,9 sept 2024,MX,Morelia,Periférico Paseo de la República (Sector Nueva España),19.682381,-101.19137,2024-09-09,1725840000.0
28278,9 sept 2024,MX,Morelia,Francisco Márquez,19.69803,-101.17584,2024-09-09,1725840000.0
28279,9 sept 2024,MX,Morelia,Guadalupe Victoria,19.704592,-101.19829,2024-09-09,1725840000.0
28280,9 sept 2024,MX,Morelia,Esteban Tapia,19.71349,-101.211426,2024-09-09,1725840000.0
28281,9 sept 2024,MX,Morelia,Rey Tangaxoan II,19.681214,-101.194069,2024-09-09,1725840000.0
28282,9 sept 2024,MX,Morelia,Periférico Paseo de la República (Sector República),19.72313,-101.192479,2024-09-09,1725840000.0
28283,9 sept 2024,MX,Morelia,Encuentro de Maravatío,19.67784,-101.220097,2024-09-09,1725840000.0
28284,9 sept 2024,MX,Morelia,Dr. Luis Pasteur,19.693813,-101.15534,2024-09-09,1725840000.0
28285,9 sept 2024,MX,Morelia,Av. Francisco I. Madero Oriente,19.702903,-101.185088,2024-09-09,1725840000.0
28286,9 sept 2024,MX,Morelia,Av. Acueducto,19.701059,-101.180191,2024-09-09,1725840000.0
28287,9 sept 2024,MX,Morelia,Guillermo Prieto,19.713911,-101.193756,2024-09-09,1725840000.0
28288,9 sept 2024,MX,Morelia,Juan de Baeza,19.706275,-101.152574,2024-09-09,1725840000.0
28289,9 sept 2024,MX,Morelia,Av. Francisco I. Madero Oriente,19.724965,-101.142738,2024-09-09,1725840000.0
28290,9 sept 2024,MX,Morelia,Av. Pedregal,19.713468,-101.215772,2024-09-09,1725840000.0
28291,9 sept 2024,MX,Morelia,Periférico Paseo de la República (Sector Independencia),19.691387,-101.239841,2024-09-09,1725840000.0
28292,9 sept 2024,MX,Morelia,Periférico Paseo de la República (Sector Revolución),19.715623,-101.172995,2024-09-09,1725840000.0
28293,9 sept 2024,MX,Morelia,Rotarismo,19.686173,-101.153024,2024-09-09,1725840000.0
28294,9 sept 2024,MX,Morelia,Av. Alfredo Zalce,19.705865,-101.125904,2024-09-09,1725840000.0
28295,9 sept 2024,MX,Morelia,Av. Alfredo Zalce,19.692306,-101.140206,2024-09-09,1725840000.0
28296,9 sept 2024,MX,Morelia,Garambullo,19.704527,-101.14987,2024-09-09,1725840000.0
28297,9 sept 2024,MX,Morelia,Francisco R. Romero,19.713244,-101.187261,2024-09-09,1725840000.0
28298,9 sept 2024,MX,Morelia,Gral. Francisco Villa,19.717824,-101.184609,2024-09-09,1725840000.0
28299,9 sept 2024,MX,Morelia,Av. Miguel Hidalgo,19.732636,-101.173345,2024-09-09,1725840000.0
28300,9 sept 2024,MX,Morelia,Francisco Márquez,19.694131,-101.176592,2024-09-09,1725840000.0
28301,9 sept 2024,MX,Morelia,Antiguo Camino a la Huerta,19.678025,-101.235564,2024-09-09,1725840000.0
28302,9 sept 2024,MX,Morelia,Lago de Zirahuen,19.661213,-101.22955,2024-09-09,1725840000.0
28303,9 sept 2024,MX,Morelia,,19.710001,-101.1654,2024-09-09,1725840000.0
28304,9 sept 2024,MX,Morelia,Av. Cedrón,19.658763,-101.196312,2024-09-09,1725840000.0
28305,9 sept 2024,MX,Morelia,Av. Periodismo,19.679814,-101.225661,2024-09-09,1725840000.0
28306,9 sept 2024,MX,Morelia,Periférico Paseo de la República (Sector Nueva España),19.682412,-101.190843,2024-09-09,1725840000.0
28307,9 sept 2024,MX,Morelia,Av. Guadalupe Victoria,19.710394,-101.197662,2024-09-09,1725840000.0
28308,9 sept 2024,MX,Morelia,,19.671676,-101.165274,2024-09-09,1725840000.0
28309,9 sept 2024,MX,Morelia,Av. Héroes de Nocupétaro,19.707139,-101.19713,2024-09-09,1725840000.0
28310,9 sept 2024,MX,Morelia,Periférico Paseo de la República (Sector Revolución),19.71924,-101.183816,2024-09-09,1725840000.0
28311,9 sept 2024,MX,Morelia,Av. Francisco I. Madero Oriente,19.714587,-101.15696,2024-09-09,1725840000.0
28312,9 sept 2024,MX,Morelia,Av. Miguel Hidalgo,19.731843,-101.172729,2024-09-09,1725840000.0
28313,9 sept 2024,MX,Morelia,Antiguo Camino a la Huerta,19.680499,-101.235192,2024-09-09,1725840000.0
28314,9 sept 2024,MX,Morelia,Periférico Paseo de la República (Sector República),19.72265,-101.19139,2024-09-09,1725840000.0
28315,9 sept 2024,MX,Morelia,Paseo de los Viñedos,19.667812,-101.2369,2024-09-09,1725840000.0
28316,9 sept 2024,MX,Morelia,Antiguo Camino a la Huerta,19.677164,-101.235596,2024-09-09,1725840000.0
28317,9 sept 2024,MX,Morelia,Periférico Paseo de la República (Sector República),19.725472,-101.20473,2024-09-09,1725840000.0
28318,9 sept 2024,MX,Morelia,Av. Francisco I. Madero Poniente,19.701869,-101.21217,2024-09-09,1725840000.0
28319,9 sept 2024,MX,Morelia,Guillermo Prieto,19.711943,-101.193836,2024-09-09,1725840000.0
28320,9 sept 2024,MX,Morelia,Periférico Paseo de la República (Sector Revolución),19.696915,-101.150376,2024-09-09,1725840000.0
