Day,Country,City,Street,Cause,Avg Length (Meters),Avg Delay (Seconds),Impacted Wazers
3 ago 2024,MX,Morelia,Guadalajara - Salamanca - Aeropuerto,null,545,382.2857142857143,32
3 ago 2024,MX,Morelia,Lateral Francisco I. Madero Ote.,null,746.5,528.25,28
3 ago 2024,MX,Morelia,Guillermo Prieto,null,1066.5,636,52
3 ago 2024,MX,Morelia,Av. Torreón Nuevo,null,1101.9,342.6,108
3 ago 2024,MX,Morelia,Av. Francisco I. Madero Oriente,HAZARD,1596.1333333333334,448.44242424242424,1917
3 ago 2024,MX,Morelia,Av. Guadalupe Victoria,HAZARD,738.4,627.4,32
3 ago 2024,MX,Morelia,Rey Tangaxoan II,HAZARD,731,507,28
3 ago 2024,MX,Morelia,Av. Francisco I. Madero Oriente,null,2850.5849056603774,573.1132075471698,794
4 ago 2024,MX,Morelia,MEX-15 / Morelia - Jiquilpan,null,2111.4375,260.375,173
4 ago 2024,MX,Morelia,Av. Francisco I. Madero Oriente,HAZARD,2391.256097560976,472.1951219512195,1045
4 ago 2024,MX,Morelia,Allende,null,632,547,7
4 ago 2024,MX,Morelia,José Juan Tablada,HAZARD,879,745.1111111111111,92
4 ago 2024,MX,Morelia,Av. Francisco I. Madero Poniente,null,1167.2602739726028,653.4794520547945,714
4 ago 2024,MX,Morelia,Mayas,null,622.25,589,14
4 ago 2024,MX,Morelia,Av. Morelos (N),HAZARD,744,286.8,127
4 ago 2024,MX,Morelia,Av. Guadalupe Victoria,HAZARD,709,496.6666666666667,28
4 ago 2024,MX,Morelia,Av. Francisco I. Madero Oriente,null,1254.75,348.625,76
4 ago 2024,MX,Morelia,Aquiles Serdán,null,855,583.7058823529412,179
4 ago 2024,MX,Morelia,Av. Francisco I. Madero Poniente,HAZARD,1089.3636363636363,476.1818181818182,137
4 ago 2024,MX,Morelia,Abasolo,HAZARD,568.8333333333334,583.6666666666666,45
4 ago 2024,MX,Morelia,Paseo de la República (Sector República),null,538,507.6666666666667,6
4 ago 2024,MX,Morelia,Av. Gral. Lázaro Cárdenas,null,801.5,620.5,20
4 ago 2024,MX,Morelia,Iretiticateme,null,679,410,3
4 ago 2024,MX,Morelia,Calz. Juárez,null,766,377,4
4 ago 2024,MX,Morelia,Av. Morelos Sur,null,886.75,541.5,38
4 ago 2024,MX,Morelia,Virrey Antonio de Mendoza,null,1002,660.6666666666666,21
4 ago 2024,MX,Morelia,Av. Morelos (N),null,730.75,245.375,93
5 ago 2024,MX,Morelia,Periférico Paseo de la República (Sector República),HAZARD,3358.7586206896553,522.3448275862069,565
5 ago 2024,MX,Morelia,Av. Francisco I. Madero Oriente,null,1287.3333333333333,512,48
5 ago 2024,MX,Morelia,Periférico Paseo de la República (Sector Nueva España),HAZARD,740.25,404.85,182
5 ago 2024,MX,Morelia,Av. Morelos (N),HAZARD,633.9090909090909,395.45454545454544,65
5 ago 2024,CO,Morelia,La Unión-Roldanillo / RN23-02,null,5097.833333333333,356.6666666666667,12
5 ago 2024,MX,Morelia,Av. Francisco I. Madero Poniente,HAZARD,1210.148148148148,430,290
5 ago 2024,MX,Morelia,Paseo de la República (Sector República),HAZARD,1459.36,238.8,459
5 ago 2024,MX,Morelia,Periférico Paseo de la República (Sector Nueva España),null,513,163,6
5 ago 2024,MX,Morelia,MEX-15 / Morelia - Jiquilpan,ACCIDENT,1949.3,286.7,94
5 ago 2024,MX,Morelia,Guillermo Prieto,null,617.8,497.4,39
5 ago 2024,MX,Morelia,Av. Gral. Lázaro Cárdenas,null,2003.8,718.6,66
5 ago 2024,MX,Morelia,MEX-15 / Toluca - Morelia,HAZARD,1523.076923076923,358.3076923076923,34
5 ago 2024,MX,Morelia,Paseo de la República (Sector República),null,1520.5555555555557,378.3333333333333,234
5 ago 2024,MX,Morelia,Ventura Puente,null,893.3333333333334,466.3333333333333,35
5 ago 2024,MX,Morelia,José Juan Tablada,null,1036,492.3333333333333,18
5 ago 2024,MX,Morelia,Av. Morelos (N),null,839.9473684210526,654.6842105263158,119
5 ago 2024,MX,Morelia,MEX-15 / Morelia - Jiquilpan,HAZARD,1551.7575757575758,402.3939393939394,310
5 ago 2024,MX,Morelia,Av. Francisco I. Madero Poniente,null,1367.4285714285713,497.57142857142856,36
5 ago 2024,MX,Morelia,Ventura Puente,HAZARD,977.5,540.5,18
5 ago 2024,MX,Morelia,Héroe de Nacozari,null,690.8571428571429,905.4285714285714,49
5 ago 2024,MX,Morelia,Plan de Ayala,null,554,549,4
5 ago 2024,MX,Morelia,Av. Morelos Sur,null,685,631.5,12
5 ago 2024,MX,Morelia,Av. Héroes de Nocupétaro,null,686,644.5,16
5 ago 2024,MX,Morelia,MEX-15 / Morelia - Jiquilpan,null,2599,558,19
5 ago 2024,MX,Morelia,Av. Francisco Medina García Norte,null,1339,410.5,8
5 ago 2024,MX,Morelia,Periférico Paseo de la República (Sector República),null,4507.428571428572,628.25,432
5 ago 2024,MX,Morelia,José Juan Tablada,HAZARD,818.1111111111111,575.1111111111111,193
6 ago 2024,MX,Morelia,Av. Francisco I. Madero Oriente,null,641,539,4
6 ago 2024,MX,Morelia,Av. Francisco I. Madero Poniente,null,1542.952380952381,596.8095238095239,313
6 ago 2024,MX,Morelia,Periférico Paseo de la República (Sector Revolución),null,864,229,9
6 ago 2024,MX,Morelia,Periférico Paseo de la República (Sector Independencia),null,964.4444444444445,484.3333333333333,164
6 ago 2024,MX,Morelia,Paseo de la República (Sector Revolución),null,1014,430,4
6 ago 2024,MX,Morelia,Paseo de la República (Sector República),null,531.3333333333334,378.6666666666667,29
6 ago 2024,MX,Morelia,Calz. la Huerta,null,1503.857142857143,606.5714285714286,125
6 ago 2024,MX,Morelia,Av. Francisco I. Madero Oriente,HAZARD,798.8,441.9,37
6 ago 2024,MX,Morelia,Av. Héroes de Nocupétaro,null,668.2857142857143,473.7142857142857,43
6 ago 2024,MX,Morelia,Luis de León Romano,HAZARD,562.8,370,45
6 ago 2024,MX,Morelia,Lateral Francisco I. Madero Ote.,HAZARD,565,547,12
6 ago 2024,MX,Morelia,Av. Gral. Lázaro Cárdenas,null,1178.6,618,59
6 ago 2024,MX,Morelia,Av. Morelos Sur,null,1192.8,703.6,56
6 ago 2024,MX,Morelia,José Juan Tablada,HAZARD,776.9411764705883,465.29411764705884,148
6 ago 2024,MX,Morelia,Av. Guadalupe Victoria,HAZARD,675.6666666666666,546,18
6 ago 2024,MX,Morelia,Av. Morelos (N),null,903.797619047619,435.0595238095238,1470
6 ago 2024,MX,Morelia,Av. Morelos (N),HAZARD,1100.9615384615386,290.11538461538464,1056
6 ago 2024,MX,Morelia,Av. Universidad,null,731.25,543.75,22
7 ago 2024,MX,Morelia,Av. Francisco I. Madero Oriente,null,1286.25,716.75,61
7 ago 2024,MX,Morelia,Periférico Paseo de la República (Sector Independencia),null,641.7142857142857,156.14285714285714,80
7 ago 2024,MX,Morelia,Guadalajara - Salamanca - Aeropuerto,null,545,314.125,91
7 ago 2024,MX,Morelia,Av. Guadalupe Victoria,HAZARD,586,527,6
7 ago 2024,MX,Morelia,Av. Francisco I. Madero Poniente,HAZARD,1477.3,571.5,94
7 ago 2024,MX,Morelia,Av. Morelos (N),null,819.5,289.9,229
7 ago 2024,MX,Morelia,Calz. la Huerta,null,1439,414,19
7 ago 2024,MX,Morelia,Héroe de Nacozari,ACCIDENT,735,513.25,29
7 ago 2024,MX,Morelia,Av. Francisco I. Madero Oriente,HAZARD,1341.5555555555557,386.22222222222223,116
7 ago 2024,MX,Morelia,Av. Morelos (N),HAZARD,1722.4,774.2,90
7 ago 2024,MX,Morelia,Av. Francisco I. Madero Poniente,null,1015.65625,434.53125,211
8 ago 2024,MX,Morelia,Sierra de Pichátaro,null,679,991,2
8 ago 2024,MX,Morelia,Periférico Paseo de la República (Sector República),null,1042.6363636363637,515.6363636363636,75
8 ago 2024,MX,Morelia,Guadalajara - Salamanca - Aeropuerto,null,545,413.09090909090907,51
8 ago 2024,MX,Morelia,Av. Francisco I. Madero Poniente,null,1269.0625,614.9375,212
8 ago 2024,MX,Morelia,José Juan Tablada,null,611.3636363636364,316.72727272727275,63
8 ago 2024,MX,Morelia,Lateral Francisco I. Madero Ote.,HAZARD,710.3333333333334,522.3333333333334,14
8 ago 2024,MX,Morelia,Paseo de la República (Sector República),null,749.5,482.5,5
8 ago 2024,MX,Morelia,Paseo de la República (Sector Revolución),null,628.5,442,7
8 ago 2024,MX,Morelia,José Juan Tablada,HAZARD,740.2857142857143,280.7142857142857,36
8 ago 2024,MX,Morelia,Av. Michoacán,null,1060.5,621.25,16
8 ago 2024,MX,Morelia,Av. Francisco I. Madero Poniente,HAZARD,953.6666666666666,475,35
9 ago 2024,MX,Morelia,Av. Francisco I. Madero Poniente,HAZARD,1448.6,638.8,79
9 ago 2024,MX,Morelia,Av. Morelos (N),HAZARD,1480,575.5714285714286,114
9 ago 2024,MX,Morelia,Lateral Francisco I. Madero Ote.,null,973,343.85714285714283,59
9 ago 2024,MX,Morelia,Av. Gral. Lázaro Cárdenas,null,1249,707,7
9 ago 2024,MX,Morelia,General Francisco J. Múgica,null,650.5,419.3,57
9 ago 2024,MX,Morelia,Periférico Paseo de la República (Sector Independencia),null,1355.0833333333333,375.75,164
9 ago 2024,MX,Morelia,Periférico Paseo de la República (Sector Nueva España),ACCIDENT,955.7272727272727,696.7272727272727,236
9 ago 2024,MX,Morelia,Lateral Francisco I. Madero Ote.,HAZARD,1173,550,10
9 ago 2024,MX,Morelia,Av. Michoacán,null,775,593.25,14
9 ago 2024,MX,Morelia,Av. Francisco I. Madero Poniente,null,1428.9166666666667,651.1666666666666,210
9 ago 2024,MX,Morelia,Periférico Paseo de la República (Sector Independencia),HAZARD,1391.625,369.25,171
9 ago 2024,MX,Morelia,Cobreros de Santa Clara,null,645,386,2
9 ago 2024,MX,Morelia,Av. Héroes de Nocupétaro,null,584.8571428571429,578.2857142857143,57
9 ago 2024,MX,Morelia,Abasolo,null,767.5555555555555,576.5555555555555,122
9 ago 2024,MX,Morelia,Virrey Antonio de Mendoza,null,696.5,385.5,13
9 ago 2024,MX,Morelia,Av. Francisco I. Madero Oriente,HAZARD,1431.4166666666667,574.75,289
9 ago 2024,MX,Morelia,Jesús Sansón Flores,null,566,1939,6
9 ago 2024,MX,Morelia,Av. Guadalupe Victoria,HAZARD,686.8181818181819,611.3636363636364,64
9 ago 2024,MX,Morelia,Guillermo Prieto,HAZARD,826.5,653.5,28
9 ago 2024,MX,Morelia,Paseo de la República (Sector Nueva España),null,915.2,784.2,105
9 ago 2024,MX,Morelia,Av. Francisco I. Madero Oriente,null,2327.3333333333335,577,32
9 ago 2024,MX,Morelia,Av. Morelos (N),null,1110.3103448275863,491.6896551724138,554
9 ago 2024,MX,Morelia,Periférico Paseo de la República (Sector Nueva España),null,761.6,331,134
10 ago 2024,MX,Morelia,Av. Morelos (N),HAZARD,1967,862,57
10 ago 2024,MX,Morelia,Rey Tangaxoan II,null,781,529,113
10 ago 2024,MX,Morelia,Jesús Sansón Flores,null,566,1823,13
10 ago 2024,MX,Morelia,Av. Morelos (N),null,1031,438.7142857142857,331
10 ago 2024,MX,Morelia,MEX-15 / Morelia - Jiquilpan,HAZARD,516,503,2
10 ago 2024,MX,Morelia,Guillermo Prieto,null,1000,809,11
10 ago 2024,MX,Morelia,Lateral Francisco I. Madero Ote.,HAZARD,1195.6666666666667,518.3333333333334,28
10 ago 2024,MX,Morelia,Av. Francisco I. Madero Poniente,HAZARD,1214.3,528.9,194
10 ago 2024,MX,Morelia,Av. Guadalupe Victoria,HAZARD,744.4705882352941,720.1764705882352,113
10 ago 2024,MX,Morelia,Av. Francisco I. Madero Poniente,null,1324,779,41
10 ago 2024,MX,Morelia,Av. Héroes de Nocupétaro,null,732.1666666666666,508.5833333333333,132
10 ago 2024,MX,Morelia,Héroe de Nacozari,null,554.5,708,29
10 ago 2024,MX,Morelia,Guillermo Prieto,HAZARD,792.0769230769231,640.5384615384615,107
11 ago 2024,MX,Morelia,MEX-15 / Morelia - Jiquilpan,null,2031.75,555.625,114
11 ago 2024,MX,Morelia,Vicente Santa María,null,1016.6,435.7,81
11 ago 2024,MX,Morelia,Aquiles Serdán,null,722.4166666666666,475.0833333333333,87
11 ago 2024,MX,Morelia,Av. Francisco I. Madero Oriente,null,644,514,15
11 ago 2024,MX,Morelia,Virrey Antonio de Mendoza,null,729.5,513.25,58
11 ago 2024,MX,Morelia,Virrey Antonio de Mendoza,HAZARD,729.6666666666666,293.6666666666667,27
11 ago 2024,MX,Morelia,Allende,null,932,792.3333333333334,19
11 ago 2024,MX,Morelia,MEX-15 / Morelia - Jiquilpan,HAZARD,2136.75,818.75,28
11 ago 2024,MX,Morelia,Abasolo,null,621.8333333333334,436.4166666666667,85
11 ago 2024,MX,Morelia,Periférico Paseo de la República (Sector República),null,1376.8,448.6,67
12 ago 2024,MX,Morelia,Periférico Paseo de la República (Sector Independencia),null,1230.475,563.4,568
12 ago 2024,MX,Morelia,Virrey Antonio de Mendoza,HAZARD,664.5,732.5,11
12 ago 2024,MX,Morelia,Cuautla,null,825.1428571428571,565.7142857142857,52
12 ago 2024,MX,Morelia,General Francisco J. Múgica,null,543,568.25,13
12 ago 2024,MX,Morelia,Calz. la Huerta,null,871,430.1111111111111,85
12 ago 2024,MX,Morelia,Av. Michoacán,null,1004.6875,632.0625,185
12 ago 2024,MX,Morelia,Av. Francisco I. Madero Poniente,HAZARD,1293.8695652173913,1055.5652173913043,425
12 ago 2024,MX,Morelia,Av. Héroes de Nocupétaro,null,748.7777777777778,1036.7777777777778,225
12 ago 2024,MX,Morelia,Guillermo Prieto,HAZARD,650,516.5,8
12 ago 2024,MX,Morelia,Antiguo Camino a la Huerta,null,982,502.5,26
12 ago 2024,CO,Morelia,Pereira-Alcalá / RD29-03,null,738,985,6
12 ago 2024,MX,Morelia,Oriente 6,null,1502.6470588235295,852.5882352941177,96
12 ago 2024,MX,Morelia,Av. Acueducto,null,747,498.5,6
12 ago 2024,MX,Morelia,Corregidora,null,614,554,4
12 ago 2024,MX,Morelia,Abasolo,null,638.3333333333334,522.1111111111111,76
12 ago 2024,MX,Morelia,Av. Gral. Lázaro Cárdenas,null,839,518,6
12 ago 2024,MX,Morelia,Av. Morelos Sur,null,668,621,9
12 ago 2024,MX,Morelia,Av. Francisco I. Madero Poniente,null,1481.051724137931,853.2241379310345,912
12 ago 2024,MX,Morelia,Av. Periodismo,null,1179.3181818181818,642.5,200
12 ago 2024,MX,Morelia,Periférico Paseo de la República (Sector Independencia),HAZARD,1393,349,23
12 ago 2024,MX,Morelia,Vasco de Quiroga,null,623,539,3
12 ago 2024,MX,Morelia,José Juan Tablada,HAZARD,605.7368421052631,436.8421052631579,106
12 ago 2024,MX,Morelia,Periférico Paseo de la República (Sector República),null,1159.4545454545455,525.9090909090909,112
12 ago 2024,MX,Morelia,Av. Morelos (N),null,796.7857142857143,361.35714285714283,602
12 ago 2024,MX,Morelia,Virrey Antonio de Mendoza,null,829.8666666666667,801,104
12 ago 2024,MX,Morelia,Guadalajara - Salamanca - Aeropuerto,null,545,524.7096774193549,98
13 ago 2024,MX,Morelia,Artilleros de 1847,null,829,1755,5
13 ago 2024,MX,Morelia,Av. Morelos Sur,null,808.6666666666666,565,15
13 ago 2024,MX,Morelia,Av. Acueducto,null,938,539.25,33
13 ago 2024,MX,Morelia,Abasolo,null,653,861.75,33
13 ago 2024,MX,Morelia,Periférico Paseo de la República (Sector Independencia),null,807.5714285714286,229.71428571428572,62
13 ago 2024,MX,Morelia,Av. Universidad,null,637,452,4
13 ago 2024,MX,Morelia,Av. Francisco I. Madero Poniente,null,844.3333333333334,784.3333333333334,17
13 ago 2024,MX,Morelia,Virrey Antonio de Mendoza,HAZARD,667,752.3333333333334,9
13 ago 2024,MX,Morelia,Av. Francisco I. Madero Oriente,null,1418,588,14
14 ago 2024,MX,Morelia,Av. Tata Vasco,null,566.5,478.25,27
14 ago 2024,MX,Morelia,Virrey Antonio de Mendoza,HAZARD,732,814,20
14 ago 2024,MX,Morelia,Av. Gral. Lázaro Cárdenas,null,2356.3333333333335,741.6666666666666,48
14 ago 2024,MX,Morelia,Antonio Alzate,null,581,667.5,8
14 ago 2024,MX,Morelia,Andador Villa del Monte,null,755.25,356.75,10
14 ago 2024,MX,Morelia,Ignacio Rayón,null,653,497,9
14 ago 2024,MX,Morelia,Av. Guadalupe Victoria,HAZARD,656,626.25,24
14 ago 2024,MX,Morelia,Av. Francisco I. Madero Poniente,null,1071.125,555.825,495
14 ago 2024,MX,Morelia,Luis de León Romano,null,537,667,5
14 ago 2024,MX,Morelia,Av. Morelos Sur,null,885.5,597.7916666666666,213
14 ago 2024,MX,Morelia,Ventura Puente,HAZARD,611,597,9
14 ago 2024,MX,Morelia,Abasolo,null,657.1875,507.1875,159
14 ago 2024,MX,Morelia,Av. Francisco I. Madero Oriente,null,1026,513,15
14 ago 2024,MX,Morelia,Periférico Paseo de la República (Sector Nueva España),null,794.3333333333334,582.3333333333334,36
14 ago 2024,MX,Morelia,Av. Michoacán,null,766.625,763.125,119
14 ago 2024,MX,Morelia,Av. Francisco I. Madero Poniente,HAZARD,1386.2222222222222,647.4444444444445,260
14 ago 2024,MX,Morelia,Vasco de Quiroga,null,633.3333333333334,659.6666666666666,12
14 ago 2024,MX,Morelia,Av. Acueducto,null,832,838.3333333333334,25
14 ago 2024,MX,Morelia,Av. Pedregal,null,1103,450.4,13
14 ago 2024,MX,Morelia,Av. Pedregal,HAZARD,546,84,3
14 ago 2024,MX,Morelia,Av. Morelos (N),null,895.4,456,53
15 ago 2024,MX,Morelia,Paseo de la República (Sector Nueva España),null,696.4285714285714,519,51
15 ago 2024,MX,Morelia,Mayas,null,577,1553,7
15 ago 2024,MX,Morelia,Ventura Puente,null,1020.5,596.5,157
15 ago 2024,MX,Morelia,Av. Morelos (N),null,871.1388888888889,555.1111111111111,575
15 ago 2024,MX,Morelia,Av. Gral. Lázaro Cárdenas,null,1487.7368421052631,717.1315789473684,656
15 ago 2024,MX,Morelia,Blvd. García de León,null,804.6323529411765,811,1398
15 ago 2024,MX,Morelia,Batalla de Casa Mata,null,854.8,443.96666666666664,298
15 ago 2024,MX,Morelia,Arnulfo Ávila,null,564,1557,3
15 ago 2024,MX,Morelia,Virrey Antonio de Mendoza,null,702.25,388.625,66
15 ago 2024,MX,Morelia,Artilleros de 1847,null,944.6666666666666,516.6666666666666,65
15 ago 2024,MX,Morelia,Av. Acueducto,null,1173.0833333333333,629.6875,970
15 ago 2024,MX,Morelia,Av. Morelos (N),HAZARD,901.875,551.4583333333334,472
15 ago 2024,MX,Morelia,Av. Francisco I. Madero Poniente,null,813,487,3
15 ago 2024,MX,Morelia,Antiguo Camino a la Huerta,null,866.9375,478,39
15 ago 2024,MX,Morelia,MEX-14 / Morelia - Pátzcuaro,HAZARD,673.3333333333334,494.5833333333333,61
15 ago 2024,MX,Morelia,Periférico Paseo de la República (Sector Nueva España),null,1234.7403846153845,829.5384615384615,2902
15 ago 2024,MX,Morelia,Batallón de Matamoros,null,538,417.125,99
15 ago 2024,MX,Morelia,Ventura Puente,HAZARD,755,386,8
15 ago 2024,MX,Morelia,Francisco Márquez,null,670.5,691.125,100
15 ago 2024,MX,Morelia,Av. Francisco I. Madero Oriente,null,749.8888888888889,651,72
15 ago 2024,MX,Morelia,Av. Michoacán,null,551,555.75,12
15 ago 2024,MX,Morelia,Santos Degollado,null,638.5,593.0357142857143,372
15 ago 2024,MX,Morelia,Periférico Paseo de la República (Sector Revolución),ACCIDENT,2077,968,28
15 ago 2024,MX,Morelia,W. A. Mozart,null,530,468.5,8
15 ago 2024,MX,Morelia,Av. Solidaridad,null,539,522,95
15 ago 2024,MX,Morelia,José Juan Tablada,HAZARD,511,650.2,36
15 ago 2024,MX,Morelia,Lago de Pátzcuaro,null,607,715,2
15 ago 2024,MX,Morelia,Periférico Paseo de la República (Sector Revolución),null,1968.137254901961,893.4901960784314,1299
15 ago 2024,MX,Morelia,Virrey Antonio de Mendoza,HAZARD,839.75,772.75,156
16 ago 2024,MX,Morelia,MEX-15 / Morelia - Jiquilpan,null,2487.8333333333335,257.05555555555554,145
16 ago 2024,MX,Morelia,Virrey Antonio de Mendoza,null,846.95,623.3,203
16 ago 2024,MX,Morelia,Paseo de la República (Sector República),null,875.4444444444445,463.05555555555554,102
16 ago 2024,MX,Morelia,Av. Guadalupe Victoria,HAZARD,793.3333333333334,645.5,31
16 ago 2024,MX,Morelia,Av. Francisco I. Madero Poniente,null,1060.0958904109589,478,736
16 ago 2024,MX,Morelia,Av. Michoacán,null,573.75,461.5,23
16 ago 2024,MX,Morelia,Calz. la Huerta,HAZARD,1224.6842105263158,301.3157894736842,429
16 ago 2024,MX,Morelia,Guillermo Prieto,null,1062,794,9
16 ago 2024,MX,Morelia,Av. Acueducto,null,992.4,532,24
16 ago 2024,MX,Morelia,Av. Pedregal,null,658.25,636.25,23
16 ago 2024,MX,Morelia,Virrey Antonio de Mendoza,HAZARD,659,705,3
16 ago 2024,MX,Morelia,Av. Francisco I. Madero Poniente,HAZARD,1672.764705882353,699.6176470588235,497
16 ago 2024,MX,Morelia,Av. Guadalupe Victoria,null,670.7142857142857,706.4285714285714,36
16 ago 2024,MX,Morelia,Héroes Anónimos de la Independencia,null,1263.2222222222222,622,33
16 ago 2024,MX,Morelia,José Juan Tablada,HAZARD,511,494.25,50
16 ago 2024,MX,Morelia,José Juan Tablada,null,760.2857142857143,539.7142857142857,44
16 ago 2024,MX,Morelia,Av. Morelos (N),null,860.0769230769231,581.7307692307693,449
16 ago 2024,MX,Morelia,Lateral Francisco I. Madero Ote.,null,713,466.6666666666667,16
16 ago 2024,MX,Morelia,Av. Francisco I. Madero Oriente,HAZARD,1574.695652173913,364.9130434782609,272
16 ago 2024,MX,Morelia,Av. Universidad,null,993.25,635,34
16 ago 2024,MX,Morelia,Vasco de Quiroga,HAZARD,816,572.5,9
16 ago 2024,MX,Morelia,Vasco de Quiroga,null,623,642.4545454545455,79
16 ago 2024,MX,Morelia,Francisco Márquez,null,556,577,5
16 ago 2024,MX,Morelia,Guillermo Prieto,HAZARD,743,723,19
16 ago 2024,MX,Morelia,Av. Francisco I. Madero Oriente,null,2325,289,12
16 ago 2024,MX,Morelia,División del Norte,null,692,738,3
16 ago 2024,MX,Morelia,Periférico Paseo de la República (Sector Independencia),null,1372.1860465116279,500.09302325581393,520
