,Date,Country,City,Street,Latitude,Longitude
5969,6 may 2025,MX,Guadalajara,Calz. Independencia Nte.,20.720885,-103.31724
5970,6 may 2025,MX,Zapopan,Av. López Mateos Sur,20.645628,-103.406423
5971,6 may 2025,MX,Zapopan,Periférico Nte. Manuel Gómez Morín,20.725039,-103.418492
5972,6 may 2025,MX,Guadalajara,Chamizal,20.644534,-103.306698
5973,6 may 2025,MX,Tlaquepaque,Juan de la Barrera,20.600936,-103.335577
5974,6 may 2025,MX,Guadalajara,Blvd. Marcelino García Barragán,20.660565,-103.331238
5975,6 may 2025,MX,Guadalajara,Av. Obsidiana,20.644006,-103.400151
5976,6 may 2025,MX,Guadalajara,Av. 8 de Julio,20.618294,-103.373647
5977,6 may 2025,MX,Zapopan,Av. Copalita,20.765717,-103.439551
5978,6 may 2025,MX,Guadalajara,Otranto,20.690803,-103.377394
5979,6 may 2025,MX,Zapopan,Prolongación Fray Antonio Alcalde,20.717132,-103.345658
5980,6 may 2025,MX,Zapopan,Prol. La Calma,20.613095,-103.430987
5981,6 may 2025,MX,Guadalajara,Circunvalación División del Norte,20.706942,-103.353688
5982,6 may 2025,MX,Guadalajara,Lateral Calz. Lázaro Cárdenas,20.650325,-103.366427
5983,6 may 2025,MX,Zapopan,Periférico Nte. Manuel Gómez Morín,20.731403,-103.411667
5984,6 may 2025,MX,Guadalajara,Av. de las Américas,20.679594,-103.373672
5985,6 may 2025,MX,Zapopan,Lateral Periférico Pte. Manuel Gómez Morín,20.699411,-103.452489
5986,6 may 2025,MX,Zapopan,Av. Patria,20.65309,-103.422585
5987,6 may 2025,MX,Zapopan,Escorpión,20.636417,-103.415077
5988,6 may 2025,MX,Guadalajara,Calz. Lázaro Cárdenas,20.648336,-103.36356
5989,6 may 2025,MX,Zapopan,Prol. Mariano Otero,20.629844,-103.446969
5990,6 may 2025,MX,Zapopan,Av. Acueducto,20.719227,-103.414514
5991,6 may 2025,MX,Zapopan,Magnolias,20.727638,-103.42354
5992,6 may 2025,MX,Zapopan,Av. Copalita,20.766201,-103.439494
5993,6 may 2025,MX,Guadalajara,Av. Revolución Pte.,20.663024,-103.329215
5994,6 may 2025,MX,Zapopan,Lateral Av. Juan Gil Preciado,20.74277,-103.409141
5995,6 may 2025,MX,Guadalajara,San Felipe,20.679412,-103.352898
5996,6 may 2025,MX,Tlaquepaque,Periférico Sur Manuel Gómez Morín,20.608903,-103.40932
5997,6 may 2025,MX,Guadalajara,Calle 4,20.648807,-103.365005
5998,6 may 2025,MX,Guadalajara,Calz. Lázaro Cárdenas,20.639653,-103.347161
5999,6 may 2025,MX,Guadalajara,Jesús García,20.688938,-103.351764
6000,6 may 2025,MX,Guadalajara,Miguel Macías / Calle 4,20.628249,-103.368101
6001,6 may 2025,MX,Zapopan,Calz. Central,20.675138,-103.450492
6002,6 may 2025,MX,Zapopan,Av. Patria,20.664484,-103.424073
6003,6 may 2025,MX,Zapopan,Enrique Gómez Carrillo,20.686115,-103.422212
6004,6 may 2025,MX,Zapopan,Colotlán / Tesistán,20.738401,-103.402293
6005,6 may 2025,MX,Guadalajara,Arista,20.688274,-103.372864
6006,6 may 2025,MX,Zapopan,Lateral Periférico Pte. Manuel Gómez Morín,20.61753,-103.429694
6007,6 may 2025,MX,Zapopan,Vicente Guerrero,20.606864,-103.427804
6008,6 may 2025,MX,Zapopan,Av. Niño Obrero,20.660985,-103.406783
6009,6 may 2025,MX,Zapopan,Lateral Periférico Pte. Manuel Gómez Morín,20.702212,-103.450091
6010,6 may 2025,MX,Zapopan,Av. Ignacio L. Vallarta,20.678172,-103.418052
6011,6 may 2025,MX,Zapopan,Av. Aviación,20.705078,-103.459325
6012,6 may 2025,MX,Tlaquepaque,Calz. Lázaro Cárdenas,20.625251,-103.327513
6013,6 may 2025,MX,Tlaquepaque,Incalpa,20.576739,-103.340477
6014,6 may 2025,MX,Tlaquepaque,Bahía de Huatulco,20.605277,-103.419163
6015,6 may 2025,MX,Guadalajara,Periférico Nte. Manuel Gómez Morín,20.72465,-103.334314
6016,6 may 2025,MX,Guadalajara,Av. de los Normalistas,20.701633,-103.336076
6017,6 may 2025,MX,Zapopan,Av. Arco del Triunfo,20.740242,-103.408175
6018,6 may 2025,MX,Guadalajara,,20.695673,-103.347854
6019,6 may 2025,MX,Zapopan,Turquesa,20.648387,-103.400944
6020,6 may 2025,MX,Zapopan,Av. López Mateos Sur,20.623739,-103.420893
6021,6 may 2025,MX,Zapopan,Av. Inglaterra,20.717784,-103.478471
6022,6 may 2025,MX,Zapopan,Periférico Pte. Manuel Gómez Morín,20.716372,-103.428017
6023,6 may 2025,MX,Zapopan,Av. Aviación,20.710644,-103.457799
6024,6 may 2025,MX,Zapopan,Periférico Pte. Manuel Gómez Morín,20.717425,-103.427115
6025,6 may 2025,MX,Zapopan,Av. Acueducto,20.718663,-103.414066
6026,6 may 2025,MX,Guadalajara,Av. de las Américas,20.710204,-103.379357
6027,6 may 2025,MX,Guadalajara,Av. Aztecas,20.679561,-103.397012
6028,6 may 2025,MX,Guadalajara,Lateral Calz. Lázaro Cárdenas,20.646031,-103.358496
6029,6 may 2025,MX,Tlaquepaque,Tiburón,20.555928,-103.332232
6030,6 may 2025,MX,Zapopan,Av. Acueducto,20.71602,-103.411842
6031,6 may 2025,MX,Zapopan,Periférico Sur Manuel Gómez Morín,20.611879,-103.422434
6032,6 may 2025,MX,Guadalajara,Paseo del Prado,20.691398,-103.401594
6033,6 may 2025,MX,Zapopan,Av. del Bajío,20.698758,-103.462154
6034,6 may 2025,MX,Guadalajara,Circunvalación Agustín Yáñez,20.658119,-103.352955
6035,6 may 2025,MX,Zapopan,Av. Aviación,20.7274,-103.452715
6036,6 may 2025,MX,Guadalajara,Alberta,20.703802,-103.386264
6037,6 may 2025,MX,Guadalajara,Av. González Gallo Izquierda,20.653664,-103.339192
6038,6 may 2025,MX,Zapopan,Fray Miguel Pieras,20.791976,-103.466315
6039,6 may 2025,MX,Tlaquepaque,Periférico Sur Manuel Gómez Morín,20.576223,-103.353719
6040,6 may 2025,MX,Zapopan,Av. Jacarandas,20.717423,-103.383979
6041,6 may 2025,MX,Guadalajara,Av. López Mateos Sur,20.670434,-103.389983
6042,6 may 2025,MX,Guadalajara,Río Álamo,20.642299,-103.33133
6043,6 may 2025,MX,Zapopan,Pedro Moreno,20.728968,-103.388016
6044,6 may 2025,MX,Guadalajara,Av. México,20.679256,-103.372292
6045,6 may 2025,MX,Guadalajara,Manuel López Cotilla,20.674433,-103.344501
6046,6 may 2025,MX,Guadalajara,Lateral Av. López Mateos Norte,20.693107,-103.375199
6047,6 may 2025,MX,Zapopan,Av. Dr. Ángel Leaño,20.765715,-103.418058
6048,6 may 2025,MX,Zapopan,Av. Patria,20.630527,-103.406615
6049,6 may 2025,MX,Zapopan,Av. Patria,20.693848,-103.415385
6050,6 may 2025,MX,Tlaquepaque,Hidalgo,20.639141,-103.305434
6051,6 may 2025,MX,Tlaquepaque,Periférico Sur Manuel Gómez Morín,20.605134,-103.399632
6052,6 may 2025,MX,Zapopan,Av. Patria,20.680033,-103.421489
6053,6 may 2025,MX,Zapopan,Av. Faro,20.64195,-103.390903
6054,6 may 2025,MX,Zapopan,Independencia,20.667205,-103.438327
6055,6 may 2025,MX,Zapopan,Periférico Pte. Manuel Gómez Morín,20.691227,-103.455449
6056,6 may 2025,MX,Tlaquepaque,Lateral Autopista a Zapotlanejo,20.626844,-103.288609
6057,6 may 2025,MX,Zapopan,Periférico Nte. Manuel Gómez Morín,20.730906,-103.412005
6058,6 may 2025,MX,Zapopan,Av. Manuel J. Clouthier,20.664509,-103.420446
6059,6 may 2025,MX,Zapopan,San Juan de Ocotán / Retorno,20.714141,-103.431881
6060,6 may 2025,MX,Guadalajara,Calz. Lázaro Cárdenas,20.647839,-103.362208
6061,6 may 2025,MX,Guadalajara,Av. Enrique Díaz de León Nte.,20.679271,-103.359303
6062,6 may 2025,MX,Zapopan,Periférico Pte. Manuel Gómez Morín,20.711746,-103.436795
6063,6 may 2025,MX,Zapopan,Av. Juan Gil Preciado,20.770938,-103.448471
6064,6 may 2025,MX,Guadalajara,Calz. Lázaro Cárdenas,20.645205,-103.357818
6065,6 may 2025,MX,Zapopan,Lateral Periférico Nte. Manuel Gómez Morín,20.726608,-103.340386
6066,6 may 2025,MX,Zapopan,Av. Romanos,20.710644,-103.387089
6067,6 may 2025,MX,Zapopan,Av. Central Guillermo Gonzalez Camarena,20.728465,-103.430983
6068,6 may 2025,MX,Guadalajara,Av. Fray Antonio Alcalde,20.708237,-103.346753
6069,6 may 2025,MX,Guadalajara,Av. Miguel Hidalgo y Costilla,20.677145,-103.357147
6070,6 may 2025,MX,Tlaquepaque,Calz. Lázaro Cárdenas,20.624964,-103.326364
6071,6 may 2025,MX,Zapopan,Av. Aviación,20.704624,-103.459468
6072,6 may 2025,MX,Zapopan,Av. de la Mancha,20.742616,-103.393272
6073,6 may 2025,MX,Guadalajara,Calz. Lázaro Cárdenas,20.668628,-103.400173
6074,6 may 2025,MX,Zapopan,Av. Aviación,20.742143,-103.448101
6075,6 may 2025,MX,Tlaquepaque,Paseo de los Balcones,20.612908,-103.396137
6076,6 may 2025,MX,Zapopan,Blvd. Valle Imperial,20.769508,-103.444208
6077,6 may 2025,MX,Guadalajara,General Eulogio Parra,20.68692,-103.365319
6078,6 may 2025,MX,Tlaquepaque,Oleoducto,20.621512,-103.322572
6079,6 may 2025,MX,Zapopan,Lateral Carretera a Nogales,20.700085,-103.458527
6080,6 may 2025,MX,Tlaquepaque,Lateral Periférico Sur Manuel Gómez Morín,20.583381,-103.335125
6081,6 may 2025,MX,Guadalajara,Av. López Mateos Norte,20.689651,-103.37734
6082,6 may 2025,MX,Zapopan,Lateral Periférico Nte. Manuel Gómez Morín,20.73984,-103.401317
6083,6 may 2025,MX,Zapopan,Av. de las Américas,20.713999,-103.384938
6084,6 may 2025,MX,Tlaquepaque,Av. Francisco Silva Romero,20.631258,-103.295447
6085,6 may 2025,MX,Zapopan,Av. Mariano Otero,20.643362,-103.41153
6086,6 may 2025,MX,Guadalajara,Av. Enrique Díaz de León Nte.,20.694117,-103.358389
6087,6 may 2025,MX,Guadalajara,Ingeniero Manuel González,20.646163,-103.27355
6088,6 may 2025,MX,Zapopan,Lateral Periférico Nte. Manuel Gómez Morín,20.739009,-103.404883
6089,6 may 2025,MX,Guadalajara,Francisco de Ayza,20.673394,-103.313991
6090,6 may 2025,MX,Zapopan,Lateral Periférico Pte. Manuel Gómez Morín,20.714071,-103.430467
6091,6 may 2025,MX,Zapopan,Prol. Mariano Otero,20.630355,-103.441555
6092,6 may 2025,MX,Guadalajara,Circunvalación Agustín Yáñez,20.66344,-103.367431
6093,6 may 2025,MX,Guadalajara,Av. de las Américas,20.70909,-103.37838
6094,6 may 2025,MX,Zapopan,Lateral Periférico Pte. Manuel Gómez Morín,20.689731,-103.455832
6095,6 may 2025,MX,Zapopan,San Juan Bosco,20.66895,-103.419617
6096,6 may 2025,MX,Zapopan,Av. Patria,20.710445,-103.392289
6097,6 may 2025,MX,Guadalajara,Av. Enrique Díaz de León Nte.,20.680864,-103.359266
6098,6 may 2025,MX,Zapopan,Av. Patria,20.702469,-103.415061
6099,6 may 2025,MX,Zapopan,Lateral Periférico Pte. Manuel Gómez Morín,20.675025,-103.454878
6100,6 may 2025,MX,Tlaquepaque,Av. Niños Héroes,20.638773,-103.316656
6101,6 may 2025,MX,Tlaquepaque,Periférico Sur Manuel Gómez Morín,20.583872,-103.333573
6102,6 may 2025,MX,Guadalajara,Circunvalación Agustín Yáñez,20.659592,-103.357293
6103,6 may 2025,MX,Tlaquepaque,Av. del Bosque,20.578569,-103.340279
6104,6 may 2025,MX,Zapopan,,20.729735,-103.431298
6105,6 may 2025,MX,Zapopan,Av. Dr. Ángel Leaño,20.762205,-103.416582
6106,6 may 2025,MX,Zapopan,Av. Inglaterra,20.703614,-103.459387
6107,6 may 2025,MX,Tlaquepaque,Cardenal,20.608464,-103.340204
6108,6 may 2025,MX,Guadalajara,Calz. Lázaro Cárdenas,20.636517,-103.342339
6109,6 may 2025,MX,Tlaquepaque,Lateral Periférico Sur Manuel Gómez Morín,20.611022,-103.416778
6110,6 may 2025,MX,Zapopan,Av. Ignacio L. Vallarta,20.680131,-103.427117
6111,6 may 2025,MX,Zapopan,Av. de la Tuzanía,20.733431,-103.409938
6112,6 may 2025,MX,Guadalajara,Periférico Nte. Manuel Gómez Morín,20.712473,-103.297676
6113,6 may 2025,MX,Guadalajara,Joaquín Angulo,20.682188,-103.383238
6114,6 may 2025,MX,Guadalajara,Av. Enrique Díaz de León Sur,20.67593,-103.359427
6115,6 may 2025,MX,Zapopan,Periférico Pte. Manuel Gómez Morín,20.678379,-103.455128
6116,6 may 2025,MX,Zapopan,Av. Juan Gil Preciado,20.758986,-103.431965
6117,6 may 2025,MX,Guadalajara,Circunvalación Jorge Álvarez del Castillo,20.700296,-103.367584
6118,6 may 2025,MX,Guadalajara,Calz. Lázaro Cárdenas,20.655454,-103.376725
6119,6 may 2025,MX,Zapopan,Av. Jacarandas,20.71635,-103.383942
6120,6 may 2025,MX,Zapopan,Av. de los Abedules,20.682218,-103.405405
6121,6 may 2025,MX,Zapopan,Av. Ignacio L. Vallarta,20.678099,-103.418125
6122,6 may 2025,MX,Guadalajara,Calz. Independencia Sur,20.672998,-103.342927
6123,6 may 2025,MX,Guadalajara,Circunvalación Agustín Yáñez,20.66601,-103.374082
6124,6 may 2025,MX,Guadalajara,Calz. del Federalismo Norte,20.683025,-103.354162
6125,6 may 2025,MX,Guadalajara,Calle 7 / Longinos Cadena,20.63153,-103.380102
6126,6 may 2025,MX,Guadalajara,Beethoven,20.682697,-103.391531
6127,6 may 2025,MX,Zapopan,Av. Patria,20.669053,-103.424343
6128,6 may 2025,MX,Zapopan,Avenida Patria,20.709672,-103.407871
6129,6 may 2025,MX,Zapopan,Av. Juan Palomar y Arias,20.681276,-103.428544
6130,6 may 2025,MX,Zapopan,Periférico Nte. Manuel Gómez Morín,20.727006,-103.341306
6131,6 may 2025,MX,Zapopan,Lateral Periférico Pte. Manuel Gómez Morín,20.717202,-103.42654
6132,6 may 2025,MX,Zapopan,Av. Base Aérea Militar,20.755365,-103.44202
6133,6 may 2025,MX,Guadalajara,Colima / Expo,20.659155,-103.384626
6134,6 may 2025,MX,Zapopan,Av. de los Cerezos,20.733523,-103.412808
6135,6 may 2025,MX,Zapopan,Lateral Periférico Pte. Manuel Gómez Morín,20.707229,-103.446202
6136,6 may 2025,MX,Zapopan,Av. Naciones Unidas,20.687635,-103.420735
6137,6 may 2025,MX,Zapopan,Av. Patria,20.690222,-103.415701
6138,6 may 2025,MX,Guadalajara,Av. Manuel Ávila Camacho,20.707497,-103.367786
6139,6 may 2025,MX,Zapopan,Lateral Periférico Nte. Manuel Gómez Morín,20.740742,-103.386807
6140,6 may 2025,MX,Guadalajara,Av. Javier Mina,20.663428,-103.294009
6141,6 may 2025,MX,Zapopan,Periférico Pte. Manuel Gómez Morín,20.705168,-103.447619
6142,6 may 2025,MX,Tlaquepaque,Calz. Lázaro Cárdenas,20.623667,-103.316674
6143,6 may 2025,MX,Guadalajara,Av. Patria,20.709715,-103.391978
6144,6 may 2025,MX,Zapopan,Av. López Mateos Sur,20.633007,-103.41487
6145,6 may 2025,MX,Tlaquepaque,Av. Francisco Silva Romero,20.638483,-103.300444
6146,6 may 2025,MX,Zapopan,Periférico Pte. Manuel Gómez Morín,20.668179,-103.451633
6147,6 may 2025,MX,Zapopan,Av. Patria,20.698442,-103.416094
6148,6 may 2025,MX,Guadalajara,Pavo,20.666776,-103.354367
6149,6 may 2025,MX,Guadalajara,Garibaldi,20.681086,-103.342406
6150,6 may 2025,MX,Zapopan,Av. Mariano Otero,20.637947,-103.419732
6151,6 may 2025,MX,Guadalajara,Circunvalación Jorge Álvarez del Castillo,20.69822,-103.37029
6152,6 may 2025,MX,Zapopan,Lateral Periférico Pte. Manuel Gómez Morín,20.618716,-103.430365
6153,6 may 2025,MX,Tlaquepaque,Periférico Sur Manuel Gómez Morín,20.58817,-103.383676
6154,6 may 2025,MX,Guadalajara,Gigantes,20.659147,-103.270129
6155,6 may 2025,MX,Zapopan,José Clemente Orozco,20.679726,-103.433866
6156,6 may 2025,MX,Zapopan,Carriles Centrales,20.72647,-103.417188
6157,6 may 2025,MX,Zapopan,Av. Guadalajara,20.776766,-103.417418
6158,6 may 2025,MX,Guadalajara,Periférico Nte. Manuel Gómez Morín,20.710791,-103.28738
6159,6 may 2025,MX,Tlaquepaque,Av. Cristóbal Colón,20.601878,-103.403934
6160,6 may 2025,MX,Guadalajara,Lateral Av. Mariano Otero,20.660316,-103.382614
6161,6 may 2025,MX,Guadalajara,Mariano Jiménez,20.674975,-103.335581
6162,6 may 2025,MX,Zapopan,Periférico Nte. Manuel Gómez Morín,20.72479,-103.418958
6163,6 may 2025,MX,Guadalajara,Av. Patria,20.62382,-103.373499
6164,6 may 2025,MX,Tlaquepaque,Periférico Sur Manuel Gómez Morín,20.599879,-103.394097
6165,6 may 2025,MX,Zapopan,Periférico Nte. Manuel Gómez Morín,20.740233,-103.400831
6166,6 may 2025,MX,Guadalajara,San Felipe,20.679447,-103.351318
6167,6 may 2025,MX,Zapopan,,20.709522,-103.426316
6168,6 may 2025,MX,Zapopan,Prolongación Fray Antonio Alcalde,20.719465,-103.345422
6169,6 may 2025,MX,Guadalajara,Av. Miguel Hidalgo y Costilla,20.677196,-103.354189
6170,6 may 2025,MX,Guadalajara,Lateral Av. López Mateos Norte,20.677009,-103.385523
6171,6 may 2025,MX,Zapopan,Periférico Pte. Manuel Gómez Morín,20.612495,-103.423298
6172,6 may 2025,MX,Tlaquepaque,Lateral Av. Colón,20.607339,-103.401285
6173,6 may 2025,MX,Zapopan,Lateral Av. Juan Pablo II,20.736658,-103.400936
6174,6 may 2025,MX,Guadalajara,Calz. Lázaro Cárdenas,20.650736,-103.367532
6175,6 may 2025,MX,Guadalajara,Lateral Av. Mariano Otero,20.65997,-103.382745
6176,6 may 2025,MX,Zapopan,Industria Metalúrgica,20.740827,-103.387852
6177,6 may 2025,MX,Guadalajara,Av. Manuel Ávila Camacho,20.701617,-103.358573
6178,6 may 2025,MX,Tlaquepaque,Lateral Periférico Sur Manuel Gómez Morín,20.576549,-103.352597
6179,6 may 2025,MX,Guadalajara,Av. Cristóbal Colón,20.643154,-103.372604
6180,6 may 2025,MX,Guadalajara,Periférico Nte. Manuel Gómez Morín,20.701465,-103.279507
6181,6 may 2025,MX,Guadalajara,Av. Manuel Ávila Camacho,20.705676,-103.364643
6182,6 may 2025,MX,Zapopan,Prol. Dr. Ángel Leaño,20.769381,-103.419219
6183,6 may 2025,MX,Zapopan,Av. Ignacio L. Vallarta,20.679239,-103.422746
6184,6 may 2025,MX,Guadalajara,Av. San Rafael,20.648683,-103.305585
6185,6 may 2025,MX,Zapopan,Av. Patria,20.69136,-103.415319
6186,6 may 2025,MX,Guadalajara,Periférico Nte. Manuel Gómez Morín,20.704716,-103.2857
6187,6 may 2025,MX,Zapopan,Av. Guadalajara,20.777052,-103.417312
6188,6 may 2025,MX,Zapopan,Marina Mazatlán,20.731425,-103.420774
6189,6 may 2025,MX,Zapopan,Av. Aviación,20.726388,-103.452869
6190,6 may 2025,MX,Zapopan,Lateral Av. Ignacio L. Vallarta,20.683495,-103.440372
6191,6 may 2025,MX,Tlaquepaque,,20.609994,-103.275998
6192,6 may 2025,MX,Guadalajara,Lateral Av. López Mateos Sur,20.667402,-103.391903
6193,6 may 2025,MX,Zapopan,Atotonilco,20.759701,-103.436849
6194,6 may 2025,MX,Zapopan,Av. Santa Margarita,20.731039,-103.412448
6195,6 may 2025,MX,Guadalajara,Calz. Lázaro Cárdenas,20.668987,-103.400834
6196,6 may 2025,MX,Zapopan,Industria Metalúrgica,20.740828,-103.390195
6197,6 may 2025,MX,Zapopan,Av. Ignacio L. Vallarta,20.682378,-103.437994
6198,6 may 2025,MX,Zapopan,Periférico Nte. Manuel Gómez Morín,20.735696,-103.368621
6199,6 may 2025,MX,Guadalajara,Calz. Lázaro Cárdenas,20.64931,-103.364937
6200,6 may 2025,MX,Zapopan,Lateral Periférico Pte. Manuel Gómez Morín,20.714398,-103.429851
6201,6 may 2025,MX,Zapopan,Av. Ignacio L. Vallarta,20.679595,-103.424482
6202,6 may 2025,MX,Zapopan,Lateral Av. Juan Gil Preciado,20.77959,-103.460049
6203,6 may 2025,MX,Zapopan,Altamira,20.712007,-103.389215
6204,6 may 2025,MX,Zapopan,Av. Naciones Unidas,20.687597,-103.42552
6205,6 may 2025,MX,Tlaquepaque,Lateral Carretera a Los Altos,20.619965,-103.287609
6206,6 may 2025,MX,Guadalajara,Av. Terranova,20.693885,-103.38642
6207,6 may 2025,MX,Zapopan,Periférico Pte. Manuel Gómez Morín,20.646682,-103.442743
6208,6 may 2025,MX,Tlaquepaque,Av. Niños Héroes,20.632237,-103.318393
6209,6 may 2025,MX,Guadalajara,Florencia,20.693023,-103.378634
6210,6 may 2025,MX,Guadalajara,Av. Patria,20.625324,-103.382174
6211,6 may 2025,MX,Guadalajara,Calz. Independencia Sur,20.670096,-103.344499
6212,6 may 2025,MX,Guadalajara,Av. 18 de Marzo,20.629662,-103.339382
6213,6 may 2025,MX,Zapopan,Calz. del Federalismo Norte,20.727522,-103.353285
6214,6 may 2025,MX,Guadalajara,Hacienda Mazatepec,20.695078,-103.287877
6215,6 may 2025,MX,Zapopan,Lateral Periférico Nte. Manuel Gómez Morín,20.735419,-103.407467
6216,6 may 2025,MX,Tlaquepaque,Hornos,20.644389,-103.313213
6217,6 may 2025,MX,Zapopan,Bosques Vallarta,20.716741,-103.47686
6218,6 may 2025,MX,Tlaquepaque,Antiguo Camino a Toluquilla,20.578123,-103.331783
6219,6 may 2025,MX,Zapopan,Av. Patria,20.686567,-103.420074
6220,6 may 2025,MX,Guadalajara,Av. Patria,20.715561,-103.355899
6221,6 may 2025,MX,Guadalajara,Circunvalación División del Norte,20.705566,-103.347996
6222,6 may 2025,MX,Zapopan,Av. Mariano Otero,20.634486,-103.425391
6223,6 may 2025,MX,Tlaquepaque,Periférico Sur Manuel Gómez Morín,20.610579,-103.416209
6224,6 may 2025,MX,Zapopan,Lateral Av. Juan Gil Preciado,20.76602,-103.441813
6225,6 may 2025,MX,Zapopan,Matamoros,20.720962,-103.39346
6226,6 may 2025,MX,Zapopan,Av. Aviación,20.742174,-103.448092
6227,6 may 2025,MX,Tlaquepaque,San Miguel,20.606583,-103.33588
6228,6 may 2025,MX,Guadalajara,Alberta,20.703409,-103.386022
6229,6 may 2025,MX,Tlaquepaque,Periférico Sur Manuel Gómez Morín,20.610149,-103.414442
6230,6 may 2025,MX,Zapopan,Av. Santa Margarita,20.729913,-103.425983
6231,6 may 2025,MX,Guadalajara,Paseo de los Balcones,20.612108,-103.394952
6232,6 may 2025,MX,Zapopan,Av. Patria,20.698868,-103.416061
6233,6 may 2025,MX,Guadalajara,Hacienda Medocina,20.69975,-103.285409
6234,6 may 2025,MX,Zapopan,Av. México,20.677807,-103.404111
6235,6 may 2025,MX,Zapopan,Av. José Guadalupe Gallo,20.600462,-103.432164
6236,6 may 2025,MX,Guadalajara,Av. de las Américas,20.707459,-103.37743
6237,6 may 2025,MX,Guadalajara,Calz. del Federalismo Norte,20.67826,-103.35442
6238,6 may 2025,MX,Guadalajara,Av. Manuel Acuña,20.684616,-103.393102
6239,6 may 2025,MX,Guadalajara,Lateral Calz. Lázaro Cárdenas,20.647687,-103.362732
6240,6 may 2025,MX,Zapopan,Carril Izquierdo - Puerto Vallarta / Saltillo,20.61796,-103.429443
6241,6 may 2025,MX,Guadalajara,Av. Los Arcos,20.661923,-103.383841
6242,6 may 2025,MX,Tlaquepaque,Zaragoza,20.638157,-103.302578
6243,6 may 2025,MX,Zapopan,Periférico Pte. Manuel Gómez Morín,20.713795,-103.4321
6244,6 may 2025,MX,Zapopan,Periférico Pte. Manuel Gómez Morín,20.716496,-103.42788
6245,6 may 2025,MX,Zapopan,Av. Patria,20.702758,-103.414909
6246,6 may 2025,MX,Zapopan,Lateral Calz. Lázaro Cárdenas,20.669958,-103.403812
6247,6 may 2025,MX,Zapopan,Av. de la Calma,20.638261,-103.418699
6248,6 may 2025,MX,Zapopan,Av. Acueducto,20.719201,-103.414493
6249,6 may 2025,MX,Tlaquepaque,Prol. Gobernador Curiel,20.60824,-103.340835
6250,6 may 2025,MX,Guadalajara,Calz. Independencia Nte.,20.700566,-103.327998
6251,6 may 2025,MX,Zapopan,Calz. del Servidor Público,20.718693,-103.425233
6252,6 may 2025,MX,Tlaquepaque,Periférico Sur Manuel Gómez Morín,20.588611,-103.324883
6253,6 may 2025,MX,Guadalajara,Lateral Av. López Mateos Norte,20.693809,-103.374731
6254,6 may 2025,MX,Guadalajara,Av. Juan Palomar y Arias,20.693114,-103.394039
6255,6 may 2025,MX,Zapopan,Av. Juan Gil Preciado,20.744087,-103.411531
6256,6 may 2025,MX,Zapopan,Av. López Mateos Sur,20.607371,-103.43188
