Date,Country,City,Street,Location,Avg Reliability
27 may 2025,JM,null,Marcus Garvey Dr,Point(-76.820957 17.982101),5
27 may 2025,JM,null,Marcus Garvey Dr,Point(-76.827536 17.989569),7
27 may 2025,JM,Downtown Kingston,Ocean Blvd,Point(-76.797137 17.965179),5
27 may 2025,JM,New Kingston,Oxford Rd,Point(-76.789445 18.001926),5
27 may 2025,JM,null,Braeton Rd,Point(-76.905732 17.952868),7
27 may 2025,JM,null,Carifta Avenue,Point(-76.841444 18.013366),6
27 may 2025,JM,null,Red Hills Rd,Point(-76.805997 18.030058),5
27 may 2025,JM,null,Red Hills Rd,Point(-76.814423 18.04141),5
27 may 2025,JM,New Kingston,Chelsea Ave,Point(-76.791883 18.007565),6
27 may 2025,JM,null,T2 Kingston - Portmore Toll Rd,Point(-76.838442 17.993567),5
27 may 2025,JM,New Kingston,Trafalgar Rd,Point(-76.786693 18.010018),5
27 may 2025,JM,Kingston 10,Chisholm Ave,Point(-76.803657 18.001343),10
27 may 2025,JM,null,null,Point(-76.78892 18.007321),5
27 may 2025,JM,null,A1 (W) - Nelson Mandela Highway,Point(-76.881261 18.020483),5
27 may 2025,JM,null,A1 - North Coast Highway,Point(-77.767577 18.513285),5
27 may 2025,JM,null,A2 E - Washington Blvd,Point(-76.807442 18.027086),6
27 may 2025,JM,Old Harbour,Claremont Dr,Point(-77.113849 17.947019),5
27 may 2025,JM,Duhaney Park,Conway Dr,Point(-76.837513 18.035702),6
27 may 2025,JM,null,A4 - Port Antonia to Boundbrook Rd,Point(-76.466437 18.185235),6
27 may 2025,JM,Arcadia,Arcadia Dr,Point(-76.783641 18.037063),5
27 may 2025,JM,Portmore,Braeton Parkway,Point(-76.891299 17.964751),5
27 may 2025,JM,Spanish Town,Brunswick Ave,Point(-76.961931 18.001733),5
27 may 2025,JM,Kingston 10,Crescent Road,Point(-76.799204 18.002923),5
27 may 2025,JM,Spanish Town,Brunswick St,Point(-76.959809 18.000401),5
27 may 2025,JM,null,E Kings House Rd,Point(-76.775992 18.030241),5
27 may 2025,JM,null,Grants Pen Rd,Point(-76.792172 18.032189),5
27 may 2025,JM,Spanish Town,White Church St,Point(-76.953114 17.994371),5
27 may 2025,JM,Spanish Town,Ferdie Nieta Blvd,Point(-76.942081 17.996677),8
27 may 2025,JM,Spanish Town,Gordon Blvd,Point(-76.959442 18.022998),6
27 may 2025,JM,Kingston 10,Grove Rd,Point(-76.796447 18.004155),5
27 may 2025,JM,Kingston 20,Hughenden Ave,Point(-76.821816 18.026673),7
27 may 2025,JM,Kingston 5,Ivy Green Cr,Point(-76.792389 17.998278),9
27 may 2025,JM,Linstead,King St,Point(-77.031301 18.135006),5
27 may 2025,JM,Kingsland (Manchester),Kingsland Main Rd,Point(-77.549958 18.008099),10
27 may 2025,JM,Bog Walk,Linstead Main Rd,Point(-77.021248 18.12266),6
27 may 2025,JM,null,Michael Manley Blvd,Point(-76.770359 17.966992),10
27 may 2025,JM,null,Municipal Blvd,Point(-76.895195 18.006932),5
27 may 2025,JM,Delacree Pen,Oakland Rd,Point(-76.815485 17.997421),7
27 may 2025,JM,Delacree Pen,Oakland Rd,Point(-76.81571 17.997185),10
27 may 2025,JM,Kingston 8,Old Stony Hill Rd,Point(-76.79807 18.067622),6
27 may 2025,JM,Spanish Town,Oxford Rd.,Point(-76.956816 17.993926),5
27 may 2025,JM,Molynes Gardens,Padmore Ave,Point(-76.81341 18.016626),6
27 may 2025,JM,Molynes Gardens,Padmore Ave,Point(-76.813431 18.016172),5
27 may 2025,JM,Kingston 20,Pamela Ave,Point(-76.810545 18.031721),6
27 may 2025,JM,Havendale,Park Ave,Point(-76.807455 18.048019),5
27 may 2025,JM,null,Passage Fort Dr W,Point(-76.874464 17.982274),8
27 may 2025,JM,null,Pedro Cross to Junction Rd,Point(-77.707604 17.885219),8
27 may 2025,JM,null,Pedro Cross to Junction Rd,Point(-77.705473 17.884228),5
27 may 2025,JM,Pepper,Pepper Main Rd,Point(-77.614217 18.030848),10
27 may 2025,JM,Mandeville,Perth Rd,Point(-77.515335 18.02545),5
27 may 2025,JM,Downtown Kingston,Port Royal St,Point(-76.790465 17.965451),5
27 may 2025,JM,Downtown Kingston,Port Royal St,Point(-76.796092 17.965886),10
27 may 2025,JM,Rollington Town,Rashford Ave,Point(-76.769789 17.978341),5
27 may 2025,JM,null,Red Hills Rd,Point(-76.805676 18.027491),10
27 may 2025,JM,Kingston 6,Retreat Ave,Point(-76.771722 18.012478),10
27 may 2025,JM,null,Salt Pond Rd,Point(-76.943697 17.977738),10
27 may 2025,JM,Kingston 6,Seymour Ave,Point(-76.77378 18.014325),10
27 may 2025,JM,Kingston 6,Seymour Ave,Point(-76.774076 18.012525),10
27 may 2025,JM,null,St. Josephs Ave,Point(-76.771992 17.981258),6
27 may 2025,JM,null,Stoney Hill to Parks Road Rd,Point(-76.81839 18.089217),8
27 may 2025,JM,Downtown Kingston,Water Ln,Point(-76.799156 17.966989),10
27 may 2025,JM,Beverley (St. Ann),null,Point(-77.311076 18.461988),5
27 may 2025,JM,Kingston 20,West Main Dr,Point(-76.825734 18.026392),7
27 may 2025,JM,Mandeville,West Rd,Point(-77.523991 18.045374),5
27 may 2025,JM,Kingston 19,Woodlawn Ave,Point(-76.820444 18.037051),6
27 may 2025,JM,Linstead,King St,Point(-77.029623 18.132147),6
27 may 2025,JM,null,T3 - Edward Seaga Highway,Point(-77.033275 18.147866),5
27 may 2025,JM,null,null,Point(-76.895506 18.010572),5
27 may 2025,JM,null,> Old Harbour,Point(-77.10796 17.932835),6
27 may 2025,JM,null,A1 (E) - Nelson Mandela Highway,Point(-76.863569 18.025897),5
27 may 2025,JM,null,A1 (E) - Nelson Mandela Highway,Point(-76.875722 18.023888),5
27 may 2025,JM,null,A1 (E) - Nelson Mandela Highway,Point(-76.886022 18.017451),8
27 may 2025,JM,null,A1 (W) - Nelson Mandela Highway,Point(-76.859376 18.025839),5
27 may 2025,JM,null,A1 (W) - Nelson Mandela Highway,Point(-76.88861 18.01549),5
27 may 2025,JM,null,A1 (W) - Nelson Mandela Highway,Point(-76.886397 18.016991),10
27 may 2025,JM,null,A1 (W) - Nelson Mandela Highway,Point(-76.889629 18.014803),7
27 may 2025,JM,null,A1 (W) - Nelson Mandela Highway,Point(-76.890096 18.014488),10
27 may 2025,JM,Montego Bay,A1 - Alice Eldemire Dr,Point(-77.9216 18.454005),5
27 may 2025,JM,null,A1 - North Coast Highway,Point(-77.6952 18.490673),9
27 may 2025,JM,null,A1 - North Coast Highway,Point(-77.649108 18.473014),8
27 may 2025,JM,null,A1 - North Coast Highway,Point(-77.569252 18.472545),6
27 may 2025,JM,null,A1 - North Coast Highway,Point(-77.516031 18.465564),5
27 may 2025,JM,null,A1 - North Coast Highway,Point(-77.591483 18.475575),10
27 may 2025,JM,null,A1 - Spanish Town Rd,Point(-76.838818 18.010591),9
27 may 2025,JM,null,A1 E - Nelson Mandela Hwy,Point(-76.857435 18.026043),5
27 may 2025,JM,null,A2 - Melrose Hill Byp,Point(-77.465293 18.068595),5
27 may 2025,JM,null,A2 - Winston Jones Hwy,Point(-77.531295 18.042871),6
27 may 2025,JM,null,A2 E - Washington Blvd,Point(-76.813875 18.027468),10
27 may 2025,JM,null,A2 E - Washington Blvd,Point(-76.815774 18.027121),10
27 may 2025,JM,null,A2 E - Washington Blvd,Point(-76.811706 18.027538),6
27 may 2025,JM,null,A2 E - Washington Blvd,Point(-76.810697 18.02749),5
27 may 2025,JM,Constant Spring,A3 - Stony Hill Rd,Point(-76.793675 18.055723),5
27 may 2025,JM,Goshen (St. Elizabeth),Goshen Main Rd,Point(-77.631862 18.043994),10
27 may 2025,JM,Gutters (St. Elizabeth),Gutters Main Rd,Point(-77.591583 18.015864),10
27 may 2025,JM,null,Hope Rd,Point(-76.784428 18.017194),5
27 may 2025,JM,Kingston 10,Lady Musgrave Rd,Point(-76.77883 18.008797),5
27 may 2025,JM,Three Miles,Marcus Garvey Dr,Point(-76.827137 17.995594),8
27 may 2025,JM,null,Marcus Garvey Dr,Point(-76.826375 17.9871),5
27 may 2025,JM,New Kingston,Oxford Rd,Point(-76.790169 18.002095),6
27 may 2025,JM,null,Pedro Cross to Junction Rd,Point(-77.693534 17.882754),5
27 may 2025,JM,Downtown Kingston,Port Royal St,Point(-76.798784 17.966122),7
27 may 2025,JM,Kingston 4,South Camp Rd,Point(-76.779853 17.982695),8
27 may 2025,JM,null,T1 (E) - East West Hwy,Point(-76.951065 17.973808),5
27 may 2025,JM,null,T1 (E) - East West Hwy,Point(-77.027655 17.956129),8
27 may 2025,JM,null,T1 (E) - East West Hwy,Point(-76.949058 17.974324),6
27 may 2025,JM,null,T1 (E) - East West Hwy,Point(-77.009592 17.965186),6
27 may 2025,JM,null,T1 (E) - East West Hwy,Point(-77.053064 17.949821),6
27 may 2025,JM,null,T1 (E) - East West Hwy,Point(-76.931987 17.977864),5
27 may 2025,JM,null,T1 (E) - East West Hwy,Point(-77.180934 17.92932),5
27 may 2025,JM,null,T1 (E) - East West Hwy,Point(-76.952621 17.973552),8
27 may 2025,JM,null,T1 (E) - East West Hwy,Point(-77.279027 17.962567),9
27 may 2025,JM,null,T1 (E) - East West Hwy,Point(-77.435299 18.03911),5
27 may 2025,JM,null,T1 (E) - East West Hwy,Point(-77.416954 18.020784),5
27 may 2025,JM,null,T1 (W) - East West Hwy,Point(-77.034005 17.954974),5
27 may 2025,JM,null,T1 (W) - East West Hwy,Point(-77.00329 17.968297),6
27 may 2025,JM,null,T1 (W) - East West Hwy,Point(-77.425876 18.029158),6
27 may 2025,JM,null,T1 (W) - East West Hwy,Point(-77.006689 17.966568),5
27 may 2025,JM,null,T1 (W) - East West Hwy,Point(-77.289926 17.95938),8
27 may 2025,JM,null,T1 (W) - East West Hwy,Point(-76.920307 17.984642),5
27 may 2025,JM,null,T1 (W) - East West Hwy,Point(-77.375937 17.973159),7
27 may 2025,JM,null,T1 (W) - East West Hwy,Point(-77.131487 17.926923),7
27 may 2025,JM,null,T1 - East West Hwy,Point(-77.106995 17.933527),10
27 may 2025,JM,null,T3 - Edward Seaga Highway,Point(-77.073436 18.215864),9
27 may 2025,JM,null,T3 - Edward Seaga Highway,Point(-77.111942 18.252598),6
27 may 2025,JM,null,T3 - Edward Seaga Highway,Point(-77.137965 18.315089),10
27 may 2025,JM,null,T3 - Edward Seaga Highway,Point(-77.114858 18.255835),6
27 may 2025,JM,null,T3 - Edward Seaga Highway,Point(-77.00784 18.082634),6
27 may 2025,JM,null,T3 - Edward Seaga Highway,Point(-77.072928 18.215528),5
27 may 2025,JM,New Kingston,Trafalgar Rd,Point(-76.790941 18.012929),6
27 may 2025,JM,Tryall (Hanover),A1 - Kew Bridge to Great River Rd,Point(-78.054561 18.449846),5
27 may 2025,JM,null,A1 - North Coast Highway,Point(-77.623698 18.483474),6
27 may 2025,JM,null,A1 - North Coast Highway,Point(-77.580495 18.471981),6
27 may 2025,JM,null,Mannings Hill Rd,Point(-76.802327 18.047541),5
27 may 2025,JM,null,T3 - Edward Seaga Highway,Point(-76.996803 18.073859),8
27 may 2025,JM,null,T3 - Edward Seaga Highway,Point(-77.003673 18.07982),6
27 may 2025,JM,null,T3 - Edward Seaga Highway,Point(-76.996065 18.073006),5
27 may 2025,JM,null,T3 - Edward Seaga Highway,Point(-77.035444 18.16255),5
27 may 2025,JM,null,T3 - Edward Seaga Highway,Point(-77.03254 18.149262),6
27 may 2025,JM,null,T3 - Edward Seaga Highway,Point(-77.040227 18.123368),7
27 may 2025,JM,null,A1 (W) - Nelson Mandela Highway,Point(-76.857434 18.02586),5
27 may 2025,JM,null,A1 (W) - Nelson Mandela Highway,Point(-76.876253 18.023453),5
27 may 2025,JM,null,A1 - North Coast Highway,Point(-77.770101 18.514029),5
27 may 2025,JM,null,A1 - Spanish Town Rd,Point(-76.831598 18.003979),6
27 may 2025,JM,null,A1 - Spanish Town Rd,Point(-76.834605 18.006913),5
27 may 2025,JM,null,A1 - Spanish Town Rd,Point(-76.812192 17.986571),5
27 may 2025,JM,Montego Bay,A1 - Sunset Blvd,Point(-77.922897 18.49166),5
27 may 2025,JM,Kingston,A2 (W) - Washington Blvd,Point(-76.833843 18.025551),5
27 may 2025,JM,Kingston,A2 (W) - Washington Blvd,Point(-76.827352 18.025059),5
27 may 2025,JM,null,A2 E - Dunrobin Ave,Point(-76.802518 18.025965),5
27 may 2025,JM,null,A2 E - Dunrobin Ave,Point(-76.801858 18.025778),5
27 may 2025,JM,null,A3 - Half Way Tree Rd,Point(-76.790072 17.998415),5
27 may 2025,JM,Ocho Rios,A3 - Milford Rd,Point(-77.100818 18.398217),5
27 may 2025,JM,Kingston 10,Ardenne Rd,Point(-76.784022 18.015399),5
27 may 2025,JM,Delacree Pen,Ashenheim Rd,Point(-76.825824 17.992647),7
27 may 2025,JM,Barbican,Barbican Rd,Point(-76.772778 18.030746),5
27 may 2025,JM,Kingston 5,Beechwood Ave,Point(-76.79509 17.99973),5
27 may 2025,JM,New Kingston,Belmont Rd,Point(-76.783502 18.003436),5
27 may 2025,JM,Kingston 10,Cargill Ave,Point(-76.797305 18.006123),6
27 may 2025,JM,Duhaney Park,Duhaney Dr,Point(-76.84655 18.030298),5
27 may 2025,JM,null,Dyke Rd,Point(-76.880117 18.004035),5
27 may 2025,JM,Montego Bay,Hart St,Point(-77.919148 18.469369),5
27 may 2025,JM,null,Hope Rd,Point(-76.784834 18.017016),5
27 may 2025,JM,null,Marcus Garvey Dr,Point(-76.81704 17.978893),5
27 may 2025,JM,null,Marescaux Rd,Point(-76.786272 17.987915),5
27 may 2025,JM,Catherine Hall,Montego Bay Sport Complex,Point(-77.923566 18.458948),5
27 may 2025,JM,null,Old Hope Rd,Point(-76.787249 17.994849),5
27 may 2025,JM,null,Red Hills Rd,Point(-76.798345 18.021128),5
27 may 2025,JM,null,Red Hills Rd,Point(-76.814557 18.041702),5
27 may 2025,JM,Montego Bay,Salt Spring Rd,Point(-77.906808 18.479118),5
27 may 2025,JM,Olympic Gardens,Seaward Dr,Point(-76.820828 18.021344),5
27 may 2025,JM,Spanish Town,Sligoville Main Rd,Point(-76.948368 17.997128),5
27 may 2025,JM,null,South Camp Rd,Point(-76.78079 17.980134),5
27 may 2025,JM,Mineral Heights,Trenton Rd,Point(-77.240053 17.943042),5
27 may 2025,JM,Kingston 10,West Ave,Point(-76.800416 18.030781),5
27 may 2025,JM,Westgate Hills,Westgate Hills Blvd,Point(-77.912066 18.461825),5
27 may 2025,JM,null,A1 (W) - Nelson Mandela Highway,Point(-76.87675 18.02322),10
27 may 2025,JM,null,A1 (W) - Nelson Mandela Highway,Point(-76.861318 18.025806),5
27 may 2025,JM,null,A1 - Spanish Town Rd,Point(-76.818742 17.992),5
27 may 2025,JM,null,A1 - Spanish Town Rd,Point(-76.841138 18.012709),5
27 may 2025,JM,null,A1 - Spanish Town Rd,Point(-76.841056 18.012631),6
27 may 2025,JM,Reading,B8 - Long Hill Rd,Point(-77.947003 18.435496),5
27 may 2025,JM,null,Dyke Rd,Point(-76.890743 18.00358),5
27 may 2025,JM,Delacree Pen,East Bell Rd,Point(-76.821177 17.990945),5
27 may 2025,JM,null,Grants Pen Rd,Point(-76.791068 18.031722),6
27 may 2025,JM,Arnette Gardents,Greenwich Rd,Point(-76.796332 17.991478),5
27 may 2025,JM,Kingston 10,Lady Musgrave Rd,Point(-76.781091 18.002563),5
27 may 2025,JM,Three Miles,Marcus Garvey Dr,Point(-76.826039 17.996891),5
27 may 2025,JM,Three Miles,Marcus Garvey Dr,Point(-76.825599 17.997441),6
27 may 2025,JM,null,A1 - North Coast Highway,Point(-77.23982 18.453856),5
27 may 2025,JM,Rose Hall,A1 - North Coast Highway,Point(-77.81877 18.520824),5
27 may 2025,JM,null,A1 - Spanish Town Rd,Point(-76.822519 17.995504),6
27 may 2025,JM,null,A1 - Spanish Town Rd,Point(-76.819408 17.992556),8
27 may 2025,JM,Montego Bay,A1 - Sunset Blvd,Point(-77.924515 18.490623),5
27 may 2025,JM,Montego Bay,A1 - Sunset Blvd,Point(-77.923336 18.49137),5
27 may 2025,JM,Three Miles,A1 - Three Mile Overpass,Point(-76.825106 17.997959),5
27 may 2025,JM,null,A2 - Old Harbour Rd,Point(-77.013689 17.97512),5
27 may 2025,JM,null,A2 E - Dunrobin Ave,Point(-76.797167 18.025041),5
27 may 2025,JM,Half Way Tree,A3 (N) - Constant Spring Rd,Point(-76.79641 18.021366),5
27 may 2025,JM,Port Maria,A3 - Stennett St,Point(-76.896017 18.360141),5
27 may 2025,JM,Seven Miles,A4 - Harbour View to Bull Bay Rd,Point(-76.699957 17.947659),5
27 may 2025,JM,Mount Salem,Austin Ave,Point(-77.905483 18.468083),5
27 may 2025,JM,Portmore,Braeton Rd,Point(-76.919255 17.948178),5
27 may 2025,JM,Spanish Town,Burke Rd,Point(-76.951502 17.991557),5
27 may 2025,JM,Duhaney Park,Daytona Dr,Point(-76.840128 18.035389),5
27 may 2025,JM,null,Dyke Rd,Point(-76.877865 18.003574),10
27 may 2025,JM,null,Dyke Rd,Point(-76.892387 18.003682),6
27 may 2025,JM,Poor Mans Corner,Factory Rd,Point(-76.586007 17.88421),5
27 may 2025,JM,Kingston 10,Fairlane Dr,Point(-76.80551 18.024816),5
27 may 2025,JM,Gregory Park,Gregory Park Main Rd,Point(-76.892544 18.002925),5
27 may 2025,JM,Kingston 10,Hagley Park Rd,Point(-76.806946 18.008769),10
27 may 2025,JM,Downtown Kingston,Harbour St,Point(-76.785603 17.965561),5
27 may 2025,JM,null,Hellshire Main Rd,Point(-76.89803 17.953878),5
27 may 2025,JM,null,Hellshire Main Rd,Point(-76.897713 17.952216),6
27 may 2025,JM,null,Junction to Downs Rd,Point(-77.602337 17.926756),5
27 may 2025,JM,New Kingston,Knutsford Blvd,Point(-76.78748 18.004984),5
27 may 2025,JM,Barbican,Liguanea Ave,Point(-76.769782 18.024098),5
27 may 2025,JM,null,Mannings Hill Rd,Point(-76.801903 18.046453),5
27 may 2025,JM,null,Old Hope Road,Point(-76.746271 18.015945),5
27 may 2025,JM,Kingston 8,Olivier Rd,Point(-76.788504 18.045179),5
27 may 2025,JM,Kingston 6,Seymour Ave,Point(-76.774773 18.010471),5
27 may 2025,JM,null,T3 - Edward Seaga Highway,Point(-76.969969 18.038903),5
27 may 2025,JM,Falmouth,Tharpe St,Point(-77.651381 18.491326),5
27 may 2025,JM,Three Miles,Three Mile Overpass,Point(-76.826663 17.996438),5
27 may 2025,JM,Kingston 10,Waterloo Rd,Point(-76.791939 18.016276),5
27 may 2025,JM,Kingston 10,West Kings House Rd,Point(-76.796185 18.021052),5
27 may 2025,JM,Spanish Town,White Church St,Point(-76.948055 17.987001),5
27 may 2025,JM,null,T2 Kingston - Portmore Toll Rd,Point(-76.845758 17.971338),8
27 may 2025,JM,null,A1 (W) - Nelson Mandela Highway,Point(-76.895092 18.011126),5
27 may 2025,JM,null,A1 - Golden Grove to Davis Town Rd,Point(-77.165451 18.366682),5
27 may 2025,JM,null,A1 - North Coast Highway,Point(-77.62451 18.483332),5
27 may 2025,JM,Bull Bay,A4 - Harbour View to Bull Bay Rd,Point(-76.664886 17.940813),5
27 may 2025,JM,Bull Bay,A4 - Southern Coastal Highway,Point(-76.663447 17.941094),5
27 may 2025,JM,Vineyard Town,Antrim Cres,Point(-76.774868 17.990639),5
27 may 2025,JM,Kingston 6,Hope Rd,Point(-76.770623 18.020927),5
27 may 2025,JM,null,Kew to Mosquito Cove Rd,Point(-78.137009 18.426417),5
27 may 2025,JM,Olympic Gardens,Locksley Hemmings Way,Point(-76.821562 18.017608),5
27 may 2025,JM,null,St. John's Rd,Point(-76.991726 18.006392),5
27 may 2025,JM,null,Sundown Cr,Point(-76.815864 18.020408),5
27 may 2025,JM,null,T1 (E) - East West Hwy,Point(-77.299889 17.959144),6
27 may 2025,JM,null,T1 (E) - East West Hwy,Point(-77.053278 17.949685),5
27 may 2025,JM,null,T3 - Edward Seaga Highway,Point(-77.166265 18.391194),6
27 may 2025,JM,null,A2 E - Washington Blvd,Point(-76.812315 18.027538),10
27 may 2025,JM,null,A2 E - Washington Blvd,Point(-76.814604 18.027341),5
27 may 2025,JM,Stokes Hall,A4 - Golden Grove to Belle Castle Rd,Point(-76.284862 17.924853),5
27 may 2025,JM,null,A4 - Grants Pen to Albion Rd,Point(-76.610011 17.895317),6
27 may 2025,JM,Morant Bay,A4 - Morant Bay to Lyssons Rd,Point(-76.40054 17.882278),5
27 may 2025,JM,Yallahs,A4 - Yallahs to Pomfret Rd,Point(-76.562497 17.872842),5
27 may 2025,JM,null,B8 - Anchovy to Shettlewood Rd,Point(-77.933154 18.37568),5
27 may 2025,JM,null,B8 - Anchovy to Shettlewood Rd,Point(-77.934006 18.384022),5
27 may 2025,JM,null,Braeton Rd,Point(-76.907974 17.951874),6
27 may 2025,JM,Cumberland (Portmore),New Land Rd,Point(-76.887636 17.971584),5
27 may 2025,JM,Delacree Pen,Payne Ave,Point(-76.820954 17.997082),5
27 may 2025,JM,Kingston 6,Seymour Ave,Point(-76.774871 18.010117),5
27 may 2025,JM,null,South Camp Rd,Point(-76.781723 17.977403),5
27 may 2025,JM,null,T3 - Edward Seaga Highway,Point(-76.99389 18.067606),8
27 may 2025,JM,null,T3 - Edward Seaga Highway,Point(-77.161424 18.367832),8
27 may 2025,JM,null,T3 - Edward Seaga Highway,Point(-77.036801 18.165577),8
27 may 2025,JM,null,T3 - Edward Seaga Highway,Point(-77.118314 18.261978),7
27 may 2025,JM,null,null,Point(-77.722442 17.892772),6
27 may 2025,JM,null,A1 - Green Island to Negril Rd,Point(-78.302208 18.375983),10
27 may 2025,JM,null,A1 - Spanish Town Rd,Point(-76.846428 18.017621),9
27 may 2025,JM,null,A1 - Spanish Town Rd,Point(-76.821585 17.994489),9
27 may 2025,JM,Lucea,A1 - Watson Taylor Dr,Point(-78.172085 18.451816),6
27 may 2025,JM,Six Miles,A2 (E) - Washington Blvd,Point(-76.822911 18.025293),7
27 may 2025,JM,Kingston 10,A3 - Balmoral Ave,Point(-76.800066 18.005103),8
27 may 2025,JM,Colegate,A3 - Hopewell to Colegate Rd,Point(-77.087359 18.348958),6
27 may 2025,JM,Temple Hall,A3 - Main Rd,Point(-76.815494 18.100489),10
27 may 2025,JM,Stokes Hall,A4 - Golden Grove to Belle Castle Rd,Point(-76.282184 17.926985),6
27 may 2025,JM,null,A4 - Port Morant to Stokes Hall Rd,Point(-76.313819 17.895287),5
27 may 2025,JM,Leith Hall,A4 - Prospect to Port Morant Rd,Point(-76.341916 17.873458),6
27 may 2025,JM,Nain,Alpart Road,Point(-77.59412 17.979308),5
27 may 2025,JM,Nain,Alpart Road,Point(-77.593369 17.981512),9
27 may 2025,JM,Nain,Alpart Road,Point(-77.59554 17.978955),5
27 may 2025,JM,null,B7,Point(-77.945838 18.340806),5
27 may 2025,JM,null,B7,Point(-77.957159 18.268097),5
27 may 2025,JM,null,B7,Point(-77.95652 18.241984),6
27 may 2025,JM,null,B8 - Anchovy to Shettlewood Rd,Point(-77.933657 18.380329),5
27 may 2025,JM,Reading,B8 - Long Hill Rd,Point(-77.94824 18.438036),8
27 may 2025,JM,null,B8 - Shettlewood to Mackfield Rd,Point(-77.966902 18.345692),7
27 may 2025,JM,Olympic Gardens,Brettford Ave,Point(-76.821067 18.018347),10
27 may 2025,JM,Waltham Gardens,Campbell Blvd,Point(-76.819179 18.01264),7
27 may 2025,JM,Waltham Gardens,Campbell Blvd,Point(-76.81807 18.012259),8
27 may 2025,JM,Franklyn Town,Camperdown Rd,Point(-76.771223 17.974598),6
